"gene","PresAbs"
"Cnnm1",1
"Cnnm2",1
"Cnnm3",1
"Cnnm4",1
"Cnot1",1
"Cnot10",1
"Cnot11",1
"Cnot2",1
"Cnot3",1
"Cnot4",1
"Cnot6",1
"Cnot6l",1
"Cnot7",1
"Cnot8",1
"Cnot9",1
"Cnp",1
"Cnppd1",1
"Cnpy2",1
"Cnpy3",1
"Cnpy4",1
"Cnr1",1
"Cnr2",1
"Cnrip1",1
"Cnst",1
"Cntd1",1
"Cntf",1
"Cntfr",1
"Cntln",1
"Cntn1",1
"Cntn2",1
"Cntn3",1
"Cntn4",1
"Cntn5",1
"Cntn6",1
"Cntnap1",1
"Cntnap2",1
"Cntnap3",1
"Cntnap4",1
"Cntnap5a",1
"Cntnap5b",1
"Cntnap5c",1
"Cntrl",1
"Cntrob",1
"Coa3",1
"Coa4",1
"Coa5",1
"Coa6",1
"Coa7",1
"Coasy",1
"Cobl",1
"Cobll1",1
"Coch",1
"Cog1",1
"Cog2",1
"Cog3",1
"Cog4",1
"Cog5",1
"Cog6",1
"Cog7",1
"Cog8",1
"Coil",1
"Col10a1",1
"Col11a1",1
"Col11a2",1
"Col12a1",1
"Col13a1",1
"Col14a1",1
"Col15a1",1
"Col16a1",1
"Col18a1",1
"Col19a1",1
"Col1a1",1
"Col1a2",1
"Col20a1",1
"Col22a1",1
"Col23a1",1
"Col25a1",1
"Col26a1",1
"Col27a1",1
"Col28a1",1
"Col2a1",1
"Col3a1",1
"Col4a1",1
"Col4a2",1
"Col4a3",1
"Col4a3bp",1
"Col4a4",1
"Col4a5",1
"Col4a6",1
"Col5a1",1
"Col5a2",1
"Col5a3",1
"Col6a1",1
"Col6a2",1
"Col6a3",1
"Col6a4",1
"Col6a5",1
"Col6a6",1
"Col7a1",1
"Col8a1",1
"Col9a2",1
"Col9a3",1
"Colec10",1
"Colec11",1
"Colec12",1
"Colgalt1",1
"Colgalt2",1
"Colq",1
"Commd1",1
"Commd10",1
"Commd2",1
"Commd3",1
"Commd4",1
"Commd5",1
"Commd6",1
"Commd7",1
"Commd8",1
"Commd9",1
"Comt",1
"Comtd1",1
"Copa",1
"Copb1",1
"Copb2",1
"Cope",1
"Copg1",1
"Copg2",1
"Coprs",1
"Cops2",1
"Cops3",1
"Cops4",1
"Cops5",1
"Cops6",1
"Cops7a",1
"Cops7b",1
"Cops8",1
"Copz1",1
"Copz2",1
"Coq10a",1
"Coq10b",1
"Coq2",1
"Coq3",1
"Coq4",1
"Coq5",1
"Coq6",1
"Coq7",1
"Coq8a",1
"Coq8b",1
"Coq9",1
"Coro1a",1
"Coro1b",1
"Coro1c",1
"Coro2a",1
"Coro2b",1
"Coro6",1
"Coro7",1
"Cort",1
"Cotl1",1
"Cox10",1
"Cox11",1
"Cox14",1
"Cox15",1
"Cox16",1
"Cox17",1
"Cox18",1
"Cox19",1
"Cox20",1
"Cox4i1",1
"Cox4i2",1
"Cox5a",1
"Cox5b",1
"Cox6a1",1
"Cox6a2",1
"Cox6b1",1
"Cox6c",1
"Cox7a1",1
"Cox7a2",1
"Cox7a2l",1
"Cox7b",1
"Cox7b2",1
"Cox7c",1
"Cox8a",1
"Cp",1
"Cpa2",1
"Cpa3",1
"Cpa4",1
"Cpb1",1
"Cpd",1
"Cpe",1
"Cpeb1",1
"Cpeb2",1
"Cpeb3",1
"Cpeb4",1
"Cped1",1
"Cplx1",1
"Cplx2",1
"Cplx3",1
"Cpm",1
"Cpn1",1
"Cpn2",1
"Cpne1",1
"Cpne2",1
"Cpne3",1
"Cpne4",1
"Cpne5",1
"Cpne6",1
"Cpne7",1
"Cpne8",1
"Cpne9",1
"Cpox",1
"Cpped1",1
"Cpq",1
"Cps1",1
"Cpsf1",1
"Cpsf2",1
"Cpsf3",1
"Cpsf3l",1
"Cpsf4",1
"Cpsf4l",1
"Cpsf6",1
"Cpsf7",1
"Cpt1a",1
"Cpt1b",1
"Cpt1c",1
"Cpt2",1
"Cptp",1
"Cpxm1",1
"Cpxm2",1
"Cr1l",1
"Cr2",1
"Crabp1",1
"Crabp2",1
"Cracr2a",1
"Cracr2b",1
"Cradd",1
"Cramp1l",1
"Crat",1
"Crb1",1
"Crb2",1
"Crb3",1
"Crbn",1
"Crcp",1
"Creb1",1
"Creb3",1
"Creb3l1",1
"Creb3l2",1
"Creb3l3",1
"Creb3l4",1
"Crebbp",1
"Crebl2",1
"Crebrf",1
"Crebzf",1
"Creg1",1
"Creg2",1
"Creld1",1
"Creld2",1
"Crem",1
"Crh",1
"Crhbp",1
"Crhr1",1
"Crhr2",1
"Crim1",1
"Crip1",1
"Crip2",1
"Crip3",1
"Cript",1
"Crispld1",1
"Crispld2",1
"Crk",1
"Crkl",1
"Crlf1",1
"Crlf2",1
"Crlf3",1
"Crls1",1
"Crmp1",1
"Crnkl1",1
"Crocc",1
"Crocc2",1
"Crot",1
"Crp",1
"Crtac1",1
"Crtap",1
"Crtc1",1
"Crtc2",1
"Crtc3",1
"Crx",1
"Crxos",1
"Cry1",1
"Cry2",1
"Cryaa",1
"Cryab",1
"Cryba1",1
"Cryba2",1
"Cryba4",1
"Crybb1",1
"Crybb3",1
"Crybg3",1
"Cryga",1
"Crygn",1
"Cryl1",1
"Crym",1
"Cryz",1
"Cryzl1",1
"Cs",1
"Csad",1
"Csdc2",1
"Csde1",1
"Cse1l",1
"Csf1",1
"Csf1r",1
"Csf2",1
"Csf2ra",1
"Csf2rb",1
"Csf2rb2",1
"Csf3r",1
"Csgalnact1",1
"Csgalnact2",1
"Csk",1
"Csl",1
"Csmd1",1
"Csmd2",1
"Csmd3",1
"Csn1s2b",1
"Csnk1a1",1
"Csnk1d",1
"Csnk1e",1
"Csnk1g1",1
"Csnk1g2",1
"Csnk1g3",1
"Csnk2a1",1
"Csnk2a2",1
"Csnk2b",1
"Cspg4",1
"Cspg5",1
"Cspp1",1
"Csrnp1",1
"Csrnp2",1
"Csrnp3",1
"Csrp1",1
"Csrp2",1
"Csrp2bp",1
"Cst3",1
"Cst6",1
"Cst7",1
"Cstad",1
"Cstb",1
"Cstf1",1
"Cstf2",1
"Cstf2t",1
"Cstf3",1
"Cstl1",1
"Ctage5",1
"Ctbp1",1
"Ctbp2",1
"Ctbs",1
"Ctc1",1
"Ctcf",1
"Ctcfl",1
"Ctdnep1",1
"Ctdp1",1
"Ctdsp1",1
"Ctdsp2",1
"Ctdspl",1
"Ctdspl2",1
"Ctf1",1
"Ctf2",1
"Ctgf",1
"Cth",1
"Cthrc1",1
"Ctif",1
"Ctla2a",1
"Ctla2b",1
"Ctnna1",1
"Ctnna2",1
"Ctnnal1",1
"Ctnnb1",1
"Ctnnbip1",1
"Ctnnbl1",1
"Ctnnd1",1
"Ctnnd2",1
"Ctns",1
"Ctps",1
"Ctps2",1
"Ctr9",1
"Ctrb1",1
"Ctrl",1
"Cts8",1
"Ctsa",1
"Ctsb",1
"Ctsc",1
"Ctsd",1
"Ctsf",1
"Ctsh",1
"Ctsk",1
"Ctsl",1
"Ctso",1
"Ctss",1
"Ctsw",1
"Ctsz",1
"Cttn",1
"Cttnbp2",1
"Cttnbp2nl",1
"Ctu1",1
"Ctu2",1
"Ctxn1",1
"Ctxn2",1
"Cubn",1
"Cuedc1",1
"Cuedc2",1
"Cul1",1
"Cul2",1
"Cul3",1
"Cul4a",1
"Cul4b",1
"Cul5",1
"Cul7",1
"Cul9",1
"Cuta",1
"Cutc",1
"Cux1",1
"Cux2",1
"Cuzd1",1
"Cwc15",1
"Cwc22",1
"Cwc25",1
"Cwc27",1
"Cwf19l1",1
"Cwf19l2",1
"Cwh43",1
"Cx3cl1",1
"Cx3cr1",1
"Cxadr",1
"Cxcl1",1
"Cxcl10",1
"Cxcl11",1
"Cxcl12",1
"Cxcl14",1
"Cxcl15",1
"Cxcl16",1
"Cxcl2",1
"Cxcl5",1
"Cxcl9",1
"Cxcr2",1
"Cxcr4",1
"Cxx1a",1
"Cxx1b",1
"Cxx1c",1
"Cxxc1",1
"Cxxc4",1
"Cxxc5",1
"Cyb561",1
"Cyb561a3",1
"Cyb561d1",1
"Cyb561d2",1
"Cyb5a",1
"Cyb5b",1
"Cyb5d1",1
"Cyb5d2",1
"Cyb5r1",1
"Cyb5r2",1
"Cyb5r3",1
"Cyb5r4",1
"Cyb5rl",1
"Cyba",1
"Cybb",1
"Cybrd1",1
"Cyc1",1
"Cycs",1
"Cyfip1",1
"Cyfip2",1
"Cygb",1
"Cyhr1",1
"Cyld",1
"Cym",1
"Cyp11a1",1
"Cyp19a1",1
"Cyp1b1",1
"Cyp20a1",1
"Cyp21a1",1
"Cyp26b1",1
"Cyp27a1",1
"Cyp27b1",1
"Cyp2c29",1
"Cyp2d22",1
"Cyp2e1",1
"Cyp2j12",1
"Cyp2j13",1
"Cyp2j5",1
"Cyp2j6",1
"Cyp2j9",1
"Cyp2r1",1
"Cyp2s1",1
"Cyp2t4",1
"Cyp2u1",1
"Cyp39a1",1
"Cyp3a13",1
"Cyp46a1",1
"Cyp4a31",1
"Cyp4b1",1
"Cyp4f13",1
"Cyp4f14",1
"Cyp4f15",1
"Cyp4f16",1
"Cyp4f17",1
"Cyp4f18",1
"Cyp4v3",1
"Cyp4x1",1
"Cyp51",1
"Cyp7b1",1
"Cyp8b1",1
"Cyr61",1
"Cys1",1
"Cysltr1",1
"Cystm1",1
"Cyth1",1
"Cyth2",1
"Cyth3",1
"Cyth4",1
"Cytip",1
"Cyyr1",1
"D030056L22Rik",1
"D10Jhu81e",1
"D10Wsu102e",1
"D11Wsu47e",1
"D130040H23Rik",1
"D130043K22Rik",1
"D130052B06Rik",1
"D16Ertd472e",1
"D17H6S53E",1
"D17Wsu92e",1
"D1Ertd622e",1
"D230025D16Rik",1
"D2hgdh",1
"D2Wsu81e",1
"D3Ertd254e",1
"D3Ertd751e",1
"D430019H16Rik",1
"D430041D05Rik",1
"D430042O09Rik",1
"D5Ertd579e",1
"D630003M21Rik",1
"D630023F18Rik",1
"D630036H23Rik",1
"D630039A03Rik",1
"D630044L22Rik",1
"D630045J12Rik",1
"D6Ertd527e",1
"D6Wsu163e",1
"D7Ertd443e",1
"D830030K20Rik",1
"D830044I16Rik",1
"D8Ertd738e",1
"D8Ertd82e",1
"D930007J09Rik",1
"D930015E06Rik",1
"D930020B18Rik",1
"D930048N14Rik",1
"Daam1",1
"Daam2",1
"Dab1",1
"Dab2",1
"Dab2ip",1
"Dach1",1
"Dact1",1
"Dact2",1
"Dact3",1
"Dad1",1
"Dag1",1
"Dagla",1
"Daglb",1
"Dalrd3",1
"Dand5",1
"Dao",1
"Dap",1
"Dap3",1
"Dapk1",1
"Dapk2",1
"Dapk3",1
"Dapp1",1
"Dars",1
"Dars2",1
"Daxx",1
"Dazap1",1
"Dazap2",1
"Dazl",1
"Dbf4",1
"Dbh",1
"Dbi",1
"Dbil5",1
"Dbn1",1
"Dbndd1",1
"Dbndd2",1
"Dbnl",1
"Dbp",1
"Dbpht2",1
"Dbr1",1
"Dbt",1
"Dbx1",1
"Dbx2",1
"Dcaf10",1
"Dcaf11",1
"Dcaf12",1
"Dcaf12l1",1
"Dcaf12l2",1
"Dcaf13",1
"Dcaf15",1
"Dcaf17",1
"Dcaf4",1
"Dcaf5",1
"Dcaf6",1
"Dcaf7",1
"Dcaf8",1
"Dcakd",1
"Dcbld1",1
"Dcbld2",1
"Dcc",1
"Dcdc2a",1
"Dcdc2b",1
"Dcdc2c",1
"Dchs1",1
"Dchs2",1
"Dck",1
"Dclk1",1
"Dclk2",1
"Dclk3",1
"Dclre1a",1
"Dclre1b",1
"Dclre1c",1
"Dcn",1
"Dcp1a",1
"Dcp1b",1
"Dcp2",1
"Dcps",1
"Dcst1",1
"Dcst2",1
"Dct",1
"Dctd",1
"Dctn1",1
"Dctn2",1
"Dctn3",1
"Dctn4",1
"Dctn5",1
"Dctn6",1
"Dctpp1",1
"Dcun1d1",1
"Dcun1d2",1
"Dcun1d3",1
"Dcun1d4",1
"Dcun1d5",1
"Dcx",1
"Dcxr",1
"Dda1",1
"Ddah1",1
"Ddah2",1
"Ddb1",1
"Ddb2",1
"Ddc",1
"Ddhd1",1
"Ddhd2",1
"Ddi2",1
"Ddias",1
"Ddit3",1
"Ddit4",1
"Ddit4l",1
"Ddn",1
"Ddo",1
"Ddost",1
"Ddr1",1
"Ddr2",1
"Ddrgk1",1
"Ddt",1
"Ddx1",1
"Ddx10",1
"Ddx11",1
"Ddx17",1
"Ddx18",1
"Ddx19a",1
"Ddx19b",1
"Ddx20",1
"Ddx21",1
"Ddx23",1
"Ddx24",1
"Ddx25",1
"Ddx26b",1
"Ddx27",1
"Ddx28",1
"Ddx31",1
"Ddx39",1
"Ddx39b",1
"Ddx3x",1
"Ddx3y",1
"Ddx4",1
"Ddx41",1
"Ddx42",1
"Ddx43",1
"Ddx46",1
"Ddx47",1
"Ddx49",1
"Ddx5",1
"Ddx50",1
"Ddx51",1
"Ddx52",1
"Ddx54",1
"Ddx55",1
"Ddx56",1
"Ddx58",1
"Ddx59",1
"Ddx6",1
"Ddx60",1
"Deaf1",1
"Deb1",1
"Decr1",1
"Decr2",1
"Dedd",1
"Dedd2",1
"Def6",1
"Def8",1
"Degs1",1
"Degs2",1
"Dek",1
"Dennd1a",1
"Dennd1b",1
"Dennd1c",1
"Dennd2a",1
"Dennd2c",1
"Dennd3",1
"Dennd4a",1
"Dennd4b",1
"Dennd4c",1
"Dennd5a",1
"Dennd5b",1
"Dennd6a",1
"Dennd6b",1
"Denr",1
"Depdc5",1
"Depdc7",1
"Deptor",1
"Dera",1
"Derl1",1
"Derl2",1
"Derl3",1
"Des",1
"Desi1",1
"Desi2",1
"Det1",1
"Dexi",1
"Dffa",1
"Dffb",1
"Dfna5",1
"Dgat1",1
"Dgat2",1
"Dgat2l6",1
"Dgcr14",1
"Dgcr2",1
"Dgcr6",1
"Dgcr8",1
"Dgka",1
"Dgkb",1
"Dgkd",1
"Dgke",1
"Dgkg",1
"Dgkh",1
"Dgki",1
"Dgkk",1
"Dgkq",1
"Dgkz",1
"Dguok",1
"Dhcr24",1
"Dhcr7",1
"Dhdds",1
"Dhdh",1
"Dhfr",1
"Dhh",1
"Dhodh",1
"Dhps",1
"Dhrs1",1
"Dhrs11",1
"Dhrs13",1
"Dhrs3",1
"Dhrs4",1
"Dhrs7",1
"Dhrs7b",1
"Dhrs9",1
"Dhtkd1",1
"Dhx15",1
"Dhx16",1
"Dhx29",1
"Dhx30",1
"Dhx32",1
"Dhx33",1
"Dhx34",1
"Dhx35",1
"Dhx36",1
"Dhx37",1
"Dhx38",1
"Dhx40",1
"Dhx57",1
"Dhx58",1
"Dhx8",1
"Dhx9",1
"Diablo",1
"Diaph1",1
"Diaph2",1
"Diaph3",1
"Dicer1",1
"Dido1",1
"Diexf",1
"Dimt1",1
"Dio2",1
"Dio3",1
"Dip2a",1
"Dip2b",1
"Dip2c",1
"Diras1",1
"Diras2",1
"Dirc2",1
"Dis3",1
"Dis3l",1
"Dis3l2",1
"Disc1",1
"Disp1",1
"Disp2",1
"Dixdc1",1
"Dkc1",1
"Dkk1",1
"Dkk2",1
"Dkk3",1
"Dkk4",1
"Dlat",1
"Dlc1",1
"Dld",1
"Dlec1",1
"Dleu7",1
"Dlg1",1
"Dlg2",1
"Dlg3",1
"Dlg4",1
"Dlg5",1
"Dlgap1",1
"Dlgap2",1
"Dlgap3",1
"Dlgap4",1
"Dlgap5",1
"Dlk1",1
"Dlk2",1
"Dll1",1
"Dll3",1
"Dll4",1
"Dlst",1
"Dlx1",1
"Dlx2",1
"Dlx5",1
"Dlx6",1
"Dmap1",1
"Dmbx1",1
"Dmc1",1
"Dmd",1
"Dmgdh",1
"Dmp1",1
"Dmpk",1
"Dmrt2",1
"Dmrt3",1
"Dmrta1",1
"Dmrta2",1
"Dmrtc1a",1
"Dmtf1",1
"Dmtn",1
"Dmwd",1
"Dmxl1",1
"Dmxl2",1
"Dna2",1
"Dnaaf1",1
"Dnaaf2",1
"Dnaaf3",1
"Dnaaf5",1
"Dnah1",1
"Dnah10",1
"Dnah12",1
"Dnah14",1
"Dnah17",1
"Dnah2",1
"Dnah3",1
"Dnah5",1
"Dnah6",1
"Dnah7a",1
"Dnah7b",1
"Dnah7c",1
"Dnah8",1
"Dnah9",1
"Dnaic1",1
"Dnaic2",1
"Dnaja1",1
"Dnaja2",1
"Dnaja3",1
"Dnaja4",1
"Dnajb1",1
"Dnajb11",1
"Dnajb12",1
"Dnajb13",1
"Dnajb14",1
"Dnajb2",1
"Dnajb3",1
"Dnajb4",1
"Dnajb5",1
"Dnajb6",1
"Dnajb7",1
"Dnajb9",1
"Dnajc1",1
"Dnajc10",1
"Dnajc11",1
"Dnajc12",1
"Dnajc13",1
"Dnajc14",1
"Dnajc15",1
"Dnajc16",1
"Dnajc17",1
"Dnajc18",1
"Dnajc19",1
"Dnajc2",1
"Dnajc21",1
"Dnajc24",1
"Dnajc25",1
"Dnajc27",1
"Dnajc28",1
"Dnajc3",1
"Dnajc30",1
"Dnajc4",1
"Dnajc5",1
"Dnajc6",1
"Dnajc7",1
"Dnajc8",1
"Dnajc9",1
"Dnal1",1
"Dnal4",1
"Dnali1",1
"Dnase1",1
"Dnase1l1",1
"Dnase1l2",1
"Dnase1l3",1
"Dnase2a",1
"Dnd1",1
"Dner",1
"Dnhd1",1
"Dnlz",1
"Dnm1",1
"Dnm1l",1
"Dnm2",1
"Dnm3",1
"Dnmbp",1
"Dnmt1",1
"Dnmt3a",1
"Dnmt3b",1
"Dnpep",1
"Dnph1",1
"Dnttip1",1
"Dnttip2",1
"Doc2a",1
"Doc2b",1
"Doc2g",1
"Dock1",1
"Dock10",1
"Dock11",1
"Dock2",1
"Dock3",1
"Dock4",1
"Dock5",1
"Dock6",1
"Dock7",1
"Dock8",1
"Dock9",1
"Dohh",1
"Dok1",1
"Dok2",1
"Dok3",1
"Dok4",1
"Dok5",1
"Dok6",1
"Dok7",1
"Dolk",1
"Dolpp1",1
"Donson",1
"Dopey1",1
"Dopey2",1
"Dot1l",1
"Dpagt1",1
"Dpep1",1
"Dpf1",1
"Dpf2",1
"Dpf3",1
"Dph1",1
"Dph2",1
"Dph3",1
"Dph5",1
"Dph6",1
"Dph7",1
"Dpm1",1
"Dpm2",1
"Dpm3",1
"Dpp10",1
"Dpp3",1
"Dpp4",1
"Dpp6",1
"Dpp7",1
"Dpp8",1
"Dpp9",1
"Dppa2",1
"Dpy19l1",1
"Dpy19l2",1
"Dpy19l3",1
"Dpy19l4",1
"Dpy30",1
"Dpyd",1
"Dpysl2",1
"Dpysl3",1
"Dpysl4",1
"Dpysl5",1
"Dqx1",1
"Dr1",1
"Dram1",1
"Dram2",1
"Drap1",1
"Draxin",1
"Drc1",1
"Drc7",1
"Drd1",1
"Drd2",1
"Drd4",1
"Drd5",1
"Drg1",1
"Drg2",1
"Drosha",1
"Drp2",1
"Dsc3",1
"Dscam",1
"Dscaml1",1
"Dscr3",1
"Dse",1
"Dsel",1
"Dsg1b",1
"Dsg1c",1
"Dsg2",1
"Dsn1",1
"Dsp",1
"Dst",1
"Dstn",1
"Dstyk",1
"Dtd1",1
"Dtd2",1
"Dtl",1
"Dtna",1
"Dtnb",1
"Dtnbp1",1
"Dtwd1",1
"Dtwd2",1
"Dtx1",1
"Dtx2",1
"Dtx3",1
"Dtx3l",1
"Dtx4",1
"Dtymk",1
"Duox2",1
"Dupd1",1
"Dus1l",1
"Dus2",1
"Dus3l",1
"Dus4l",1
"Dusp1",1
"Dusp10",1
"Dusp11",1
"Dusp12",1
"Dusp14",1
"Dusp15",1
"Dusp16",1
"Dusp18",1
"Dusp19",1
"Dusp2",1
"Dusp22",1
"Dusp23",1
"Dusp26",1
"Dusp28",1
"Dusp3",1
"Dusp4",1
"Dusp5",1
"Dusp6",1
"Dusp7",1
"Dusp8",1
"Dusp9",1
"Dut",1
"Duxbl1",1
"Duxbl2",1
"Duxf3",1
"Dvl1",1
"Dvl2",1
"Dvl3",1
"DXBay18",1
"Dxo",1
"Dym",1
"Dync1h1",1
"Dync1i1",1
"Dync1i2",1
"Dync1li1",1
"Dync1li2",1
"Dync2h1",1
"Dync2li1",1
"Dynll1",1
"Dynll2",1
"Dynlrb1",1
"Dynlt1a",1
"Dynlt1b",1
"Dynlt1c",1
"Dynlt1f",1
"Dynlt3",1
"Dyrk1a",1
"Dyrk1b",1
"Dyrk2",1
"Dyrk3",1
"Dyrk4",1
"Dysf",1
"Dyx1c1",1
"Dzank1",1
"Dzip1",1
"Dzip1l",1
"Dzip3",1
"E030030I06Rik",1
"E130012A19Rik",1
"E130114P18Rik",1
"E130116L18Rik",1
"E130208F15Rik",1
"E130308A19Rik",1
"E130309D02Rik",1
"E130311K13Rik",1
"E230025N22Rik",1
"E2f1",1
"E2f2",1
"E2f3",1
"E2f4",1
"E2f5",1
"E2f6",1
"E2f7",1
"E2f8",1
"E330009J07Rik",1
"E330021D16Rik",1
"E330034G19Rik",1
"E430018J23Rik",1
"E430025E21Rik",1
"E4f1",1
"Eaf1",1
"Eaf2",1
"Eapp",1
"Ears2",1
"Ebag9",1
"Ebf1",1
"Ebf3",1
"Ebf4",1
"Ebi3",1
"Ebna1bp2",1
"Ebp",1
"Ebpl",1
"Ecd",1
"Ece1",1
"Ece2",1
"Ecel1",1
"Ech1",1
"Echdc1",1
"Echdc2",1
"Echdc3",1
"Echs1",1
"Eci1",1
"Eci2",1
"Ecm1",1
"Ecm2",1
"Ecscr",1
"Ecsit",1
"Eda",1
"Eda2r",1
"Edaradd",1
"Edc3",1
"Edc4",1
"Edem1",1
"Edem2",1
"Edem3",1
"Edf1",1
"Edil3",1
"Edn1",1
"Edn3",1
"Ednra",1
"Ednrb",1
"Edrf1",1
"Eea1",1
"Eed",1
"Eef1a1",1
"Eef1a2",1
"Eef1akmt1",1
"Eef1b2",1
"Eef1d",1
"Eef1e1",1
"Eef1g",1
"Eef2",1
"Eef2k",1
"Eef2kmt",1
"Eefsec",1
"Eepd1",1
"Efcab1",1
"Efcab10",1
"Efcab12",1
"Efcab14",1
"Efcab2",1
"Efcab5",1
"Efcab6",1
"Efcab7",1
"Efcab9",1
"Efcc1",1
"Efemp1",1
"Efemp2",1
"Efhb",1
"Efhc1",1
"Efhc2",1
"Efhd1",1
"Efhd2",1
"Efl1",1
"Efna1",1
"Efna2",1
"Efna3",1
"Efna4",1
"Efna5",1
"Efnb1",1
"Efnb2",1
"Efnb3",1
"Efr3a",1
"Efr3b",1
"Efs",1
"Eftud2",1
"Egf",1
"Egfem1",1
"Egfl6",1
"Egfl7",1
"Egfl8",1
"Egflam",1
"Egfr",1
"Egln1",1
"Egln2",1
"Egln3",1
"Egr1",1
"Egr2",1
"Egr3",1
"Egr4",1
"Ehbp1",1
"Ehbp1l1",1
"Ehd1",1
"Ehd2",1
"Ehd3",1
"Ehd4",1
"Ehhadh",1
"Ehmt1",1
"Ehmt2",1
"Ei24",1
"Eid1",1
"Eid2",1
"Eid2b",1
"Eid3",1
"Eif1",1
"Eif1a",1
"Eif1ad",1
"Eif1ax",1
"Eif1b",1
"Eif2a",1
"Eif2ak1",1
"Eif2ak2",1
"Eif2ak3",1
"Eif2ak4",1
"Eif2b1",1
"Eif2b2",1
"Eif2b3",1
"Eif2b4",1
"Eif2b5",1
"Eif2d",1
"Eif2s1",1
"Eif2s2",1
"Eif2s3x",1
"Eif2s3y",1
"Eif3a",1
"Eif3b",1
"Eif3c",1
"Eif3d",1
"Eif3e",1
"Eif3f",1
"Eif3g",1
"Eif3h",1
"Eif3i",1
"Eif3j1",1
"Eif3j2",1
"Eif3k",1
"Eif3l",1
"Eif3m",1
"Eif4a1",1
"Eif4a2",1
"Eif4a3",1
"Eif4b",1
"Eif4e",1
"Eif4e1b",1
"Eif4e2",1
"Eif4e3",1
"Eif4ebp1",1
"Eif4ebp2",1
"Eif4ebp3",1
"Eif4enif1",1
"Eif4g1",1
"Eif4g2",1
"Eif4g3",1
"Eif4h",1
"Eif5",1
"Eif5a",1
"Eif5a2",1
"Eif5b",1
"Eif6",1
"Elac1",1
"Elac2",1
"Elavl1",1
"Elavl2",1
"Elavl3",1
"Elavl4",1
"Elf1",1
"Elf2",1
"Elf4",1
"Elf5",1
"Elfn1",1
"Elfn2",1
"Elk1",1
"Elk3",1
"Elk4",1
"Ell",1
"Ell2",1
"Ell3",1
"Elmo1",1
"Elmo2",1
"Elmo3",1
"Elmod1",1
"Elmod2",1
"Elmod3",1
"Elmsan1",1
"Eln",1
"Elof1",1
"Elovl1",1
"Elovl2",1
"Elovl4",1
"Elovl5",1
"Elovl6",1
"Elovl7",1
"Elp2",1
"Elp3",1
"Elp4",1
"Elp5",1
"Elp6",1
"Emb",1
"Emc1",1
"Emc10",1
"Emc2",1
"Emc3",1
"Emc4",1
"Emc6",1
"Emc7",1
"Emc8",1
"Emc9",1
"Emcn",1
"Emd",1
"Eme1",1
"Eme2",1
"Emg1",1
"Emid1",1
"Emilin1",1
"Emilin2",1
"Eml1",1
"Eml2",1
"Eml3",1
"Eml4",1
"Eml5",1
"Eml6",1
"Emp1",1
"Emp2",1
"Emp3",1
"Emsy",1
"Emx1",1
"Emx2",1
"En2",1
"Enah",1
"Enc1",1
"Endod1",1
"Endog",1
"Endou",1
"Endov",1
"Eng",1
"Engase",1
"Enho",1
"Enkd1",1
"Enkur",1
"Eno1",1
"Eno1b",1
"Eno2",1
"Eno3",1
"Eno4",1
"Enoph1",1
"Enox1",1
"Enox2",1
"Enpep",1
"Enpp1",1
"Enpp2",1
"Enpp4",1
"Enpp5",1
"Enpp6",1
"Ensa",1
"Enthd2",1
"Entpd1",1
"Entpd2",1
"Entpd3",1
"Entpd4",1
"Entpd5",1
"Entpd6",1
"Entpd7",1
"Eny2",1
"Eogt",1
"Ep300",1
"Ep400",1
"Epas1",1
"Epb41",1
"Epb41l1",1
"Epb41l2",1
"Epb41l3",1
"Epb41l4a",1
"Epb41l4b",1
"Epb41l5",1
"Epb42",1
"Epc1",1
"Epc2",1
"Epcam",1
"Epdr1",1
"Epg5",1
"Epha1",1
"Epha10",1
"Epha2",1
"Epha3",1
"Epha4",1
"Epha5",1
"Epha6",1
"Epha7",1
"Epha8",1
"Ephb1",1
"Ephb2",1
"Ephb3",1
"Ephb4",1
"Ephb6",1
"Ephx1",1
"Ephx2",1
"Ephx3",1
"Ephx4",1
"Epm2a",1
"Epm2aip1",1
"Epn1",1
"Epn2",1
"Epn3",1
"Epor",1
"Eprs",1
"Eps15",1
"Eps15l1",1
"Eps8",1
"Eps8l1",1
"Eps8l2",1
"Eps8l3",1
"Epsti1",1
"Ept1",1
"Epyc",1
"Eqtn",1
"Eral1",1
"Erap1",1
"Erbb2",1
"Erbb3",1
"Erbb4",1
"Erbin",1
"Erc1",1
"Erc2",1
"Ercc1",1
"Ercc2",1
"Ercc3",1
"Ercc4",1
"Ercc5",1
"Ercc6",1
"Ercc6l",1
"Ercc6l2",1
"Ercc8",1
"Erdr1",1
"Erf",1
"Erg",1
"Ergic1",1
"Ergic2",1
"Ergic3",1
"Erh",1
"Eri1",1
"Eri2",1
"Eri3",1
"Erich1",1
"Erich3",1
"Erich5",1
"Erich6",1
"Erlec1",1
"Erlin1",1
"Erlin2",1
"Ermap",1
"Ermard",1
"Ermn",1
"Ermp1",1
"Ern1",1
"Ero1l",1
"Ero1lb",1
"Erp29",1
"Erp44",1
"Errfi1",1
"Erv3",1
"Esam",1
"Esco1",1
"Esd",1
"Esf1",1
"Esm1",1
"Esp6",1
"Espl1",1
"Espn",1
"Espnl",1
"Esr1",1
"Esr2",1
"Esrp2",1
"Esrra",1
"Esrrb",1
"Esrrg",1
"Esyt1",1
"Esyt2",1
"Esyt3",1
"Etaa1",1
"Etf1",1
