"","gene","pvalue","lfc","padj","direction"
"12465","Rrnad1",0.00339897462892386,-0.06460454622059,0.992204118435446,"neither"
"12466","Rrp1",0.027962803270825,0.127916487396686,0.937642311270093,"neither"
"12467","Rrp12",0.0875643000470867,-0.461940295312677,0.81740200744293,"neither"
"12468","Rrp15",0.0127680199214011,0.284536576583903,0.971028507378976,"neither"
"12469","Rrp1b",0.0264073907863881,-0.377589239106357,0.941006469422789,"neither"
"12470","Rrp36",0.117407104286574,0.881449040074579,0.763120105313103,"neither"
"12471","Rrp7a",0.0681584064662123,0.292990378351764,0.854754888988583,"neither"
"12472","Rrp8",0.0742724235297716,0.735464208985782,0.842805918003856,"neither"
"12473","Rrp9",0.0681584064662123,-0.547150964638046,0.854754888988583,"neither"
"12474","Rrs1",0.20483874832712,1.17664369369793,0.623966468543165,"neither"
"12476","Rsad1",0.0579881437541538,0.525629257321895,0.875007662623637,"neither"
"12478","Rsbn1",0.040005252208152,-0.362723999907893,0.911999809877065,"neither"
"12479","Rsbn1l",0.0875643000470867,-0.463089404091501,0.81740200744293,"neither"
"12480","Rsc1a1",0.105191122581507,-2.9476685210939,0.784890147273269,"neither"
"12481","Rsf1",0.0134477580865386,-0.105118564392095,0.969509886037228,"neither"
"12484","Rsl1d1",0.067008476651132,-0.353909895825522,0.857021117548518,"neither"
"12485","Rsl24d1",0.0147880434526167,0.123993694502753,0.966522473246986,"neither"
"12487","Rsph1",0.190758257980971,-2.05812367878178,0.644527930277182,"neither"
"12489","Rsph3a",0.0127680199214011,0.167258612236113,0.971028507378976,"neither"
"12490","Rsph3b",0.0263231163931547,0.268037267981368,0.941189088468966,"neither"
"12492","Rsph9",0.080007561690413,0.798580972600312,0.831749289027394,"neither"
"12494","Rspo2",0.0595515330741786,1.21013179314985,0.871863440453475,"neither"
"12495","Rspo3",0.0309520746413001,-0.559797925203775,0.93121063095525,"neither"
"12496","Rspry1",0.0199109938526844,0.206906224578889,0.955188326296952,"neither"
"12497","Rsrc1",0.0526128485764799,0.339735585646478,0.885904997138568,"neither"
"12498","Rsrc2",0.0320033524715015,0.184679896459559,0.928959215790097,"neither"
"12499","Rsrp1",0.00685998323552833,-0.0353033749918431,0.984328402593627,"neither"
"12500","Rsu1",0.22455107298247,0.921220561856577,0.596278193461958,"neither"
"12501","Rtbdn",0.160480649880174,1.56612492979677,0.691065719357697,"neither"
"12502","Rtca",0.250140932094971,0.756229649654785,0.562158870457926,"neither"
"12503","Rtcb",0.476640047782719,0.786323607170384,0.333702878000169,"neither"
"12504","Rtel1",0.125241420026236,0.611447652821453,0.749477466367662,"neither"
"12505","Rtf1",0.298688041545196,-0.73752318722952,0.502703557301801,"neither"
"12506","Rtfdc1",0.00823161094437414,0.0644495848484206,0.981224512591561,"neither"
"12507","Rtkn",0.343030774532359,1.02032629508183,0.453909451042289,"neither"
"12509","Rtl1",0.0446599448339262,-0.561432878154798,0.902277349624665,"neither"
"12510","Rtn1",0.0223826304429172,-0.0760273954103984,0.94976764244875,"neither"
