"","gene","pvalue","lfc","color"
"87","1700030J22Rik",0.486958120107518,2.10923629145844,"none"
"88","1700030K09Rik",0.288539384915038,-1.03544800170765,"none"
"89","1700034I23Rik",0.419332033733999,-2.81557304551584,"none"
"91","1700037C18Rik",0.0111456884353798,0.106858641280278,"none"
"92","1700037H04Rik",0.232515415224749,-0.5495641867436,"none"
"94","1700047I17Rik2",1.0030114377533,4.58772487928825,"trained"
"95","1700048O20Rik",0.0147691592936165,0.107713133441044,"none"
"100","1700066M21Rik",0.0923082851750625,-0.229302621329598,"none"
"111","1700123O20Rik",0.0743175219753831,0.369396336934399,"none"
"113","1700128F08Rik",0.10497189492718,-0.368432072724836,"none"
"114","1810009A15Rik",0.0104045236915045,0.0857519274415991,"none"
"115","1810010H24Rik",0.399553646150367,2.1387516806674,"none"
"118","1810013L24Rik",0.799197036650491,0.973283884445636,"none"
"119","1810022K09Rik",0.918130057217884,-1.74171290969829,"none"
"121","1810026J23Rik",0.241520477946051,-0.356810859053807,"none"
"122","1810030O07Rik",1.41752459463163,-1.73725223976146,"yoked"
"123","1810032O08Rik",0.630873246924093,2.78969340331025,"none"
"124","1810037I17Rik",0.331960749234974,-1.0011304747763,"none"
"125","1810041L15Rik",0.166783325994382,-0.394482699580749,"none"
"126","1810043G02Rik",0.269112244547724,0.653892394838554,"none"
"127","1810043H04Rik",0.134539969264675,-0.542484669876535,"none"
"128","1810049J17Rik",0.415494136841881,-1.33637568019823,"none"
"129","1810055G02Rik",0.102891496264922,-0.312188644859071,"none"
"132","2010107E04Rik",0.000431665978996575,0.00149884413367083,"none"
"133","2010107G23Rik",0.845075340271873,-1.34602302198825,"none"
"135","2010109I03Rik",0.709947167103423,4.31738571166267,"none"
"136","2010111I01Rik",0.156202552722202,-0.367610444912455,"none"
"137","2010300C02Rik",0.129064887068758,-0.160638933521262,"none"
"138","2010315B03Rik",0.135799894546168,-0.453351076074225,"none"
"141","2210013O21Rik",0.492188515955174,-0.962862936437995,"none"
"142","2210016F16Rik",0.0102609794896494,-0.0506036228917836,"none"
"143","2210016L21Rik",0.728632072226529,-0.693305331038069,"none"
"144","2210017I01Rik",1.06811549075747,5.55642279986515,"trained"
"145","2210408I21Rik",0.045951739340392,-0.242652431680371,"none"
"146","2210418O10Rik",0.00305674110654489,-0.0135238162013399,"none"
"147","2300009A05Rik",0.109235761717393,0.670746959770907,"none"
"148","2310009B15Rik",0.781251488964924,3.69811528582681,"none"
"149","2310011J03Rik",0.160639317574142,-0.408945514093953,"none"
"150","2310022A10Rik",0.212524394526944,-0.545640486367107,"none"
"151","2310022B05Rik",0.563308026607147,-0.900331646106349,"none"
"153","2310033P09Rik",0.0402172309802863,0.198163136572702,"none"
"154","2310035C23Rik",0.0835527609234216,-0.171137829892098,"none"
"155","2310036O22Rik",0.21197552755608,0.455826142053987,"none"
"158","2310057M21Rik",0.747788852290299,-1.18761113890058,"none"
"159","2310061I04Rik",0.210260228722196,0.380679326155609,"none"
"160","2410002F23Rik",1.67897708875774,1.7389506699023,"trained"
"161","2410004B18Rik",0.0187512413059018,0.0919489529695485,"none"
"162","2410004P03Rik",0.840294264340135,-2.3063693634659,"none"
"163","2410015M20Rik",0.0625748532415853,0.282617460470827,"none"
"164","2410016O06Rik",0.0601815569617168,-0.253191729223612,"none"
"165","2410089E03Rik",0.0250038911046865,-0.0626670352252851,"none"
"166","2410131K14Rik",0.0260088781142773,0.110467372572763,"none"
"169","2510002D24Rik",0.10788991964897,-0.382542574971692,"none"
"170","2510009E07Rik",0.238172634426754,0.422221685737112,"none"
"171","2510039O18Rik",0.120800924271583,-0.296274398890818,"none"
"172","2610001J05Rik",0.351581865401075,1.34748314396556,"none"
"173","2610002M06Rik",0.101760117568019,0.220360109054844,"none"
"174","2610008E11Rik",0.0905375618350049,0.247487961820333,"none"
"176","2610021A01Rik",0.354393230836865,0.921039421822116,"none"
"178","2610044O15Rik8",0.192867729918874,0.470230691852472,"none"
"179","2610301B20Rik",0.52379687599313,0.829725741573264,"none"
"181","2610507B11Rik",0.229388509594857,0.263513535546297,"none"
"182","2610524H06Rik",0.0990015510964051,0.457266471567505,"none"
"184","2700049A03Rik",0.431023083169811,1.18583547142387,"none"
"185","2700060E02Rik",0.114777318669302,-0.251473264119027,"none"
"186","2700062C07Rik",0.521925870669805,1.71780091552161,"none"
"187","2700081O15Rik",1.23696630032205,0.856829183282319,"trained"
"188","2700094K13Rik",0.639882419608487,3.72951937897758,"none"
"189","2700097O09Rik",0.0866783646058147,0.619013496728446,"none"
"190","2810004N23Rik",0.241520477946051,0.922680184809929,"none"
"191","2810006K23Rik",0.0649229807039744,0.286920762458462,"none"
"192","2810021J22Rik",0.0180288114907137,0.129393110037222,"none"
"193","2810403A07Rik",0.280486381823096,0.389248093189084,"none"
"196","2810428I15Rik",0.0703165390991921,0.292318492010086,"none"
"197","2810459M11Rik",0.249566754018174,-1.03059198952995,"none"
"198","2810474O19Rik",0.100548698284411,0.426951150690319,"none"
"199","2900011O08Rik",0.0979354107352877,-0.160101650447811,"none"
"200","2900026A02Rik",0.826930286549829,0.578741238816119,"none"
"201","2900055J20Rik",0.0338899508102964,0.165402373373839,"none"
"202","3010026O09Rik",0.221965391368121,-1.2061184674715,"none"
"203","3100002H09Rik",0.190854803602248,-2.54722111366401,"none"
"205","3110002H16Rik",0.141897273246586,0.455725021438109,"none"
"209","3110035E14Rik",0.379433350809579,-0.379003185772048,"none"
"210","3110040N11Rik",0.74472253000962,3.96167559710728,"none"
"211","3110043O21Rik",0.164569738270269,-0.412001403426702,"none"
"212","3110062M04Rik",0.119485837881561,-0.8268218108752,"none"
"215","3110082I17Rik",0.908720395364657,3.95966106523632,"none"
"219","3632451O06Rik",1.29450358915552,3.22315647060501,"trained"
"221","3830406C13Rik",0.16651847350502,0.554566956922178,"none"
"223","4430402I18Rik",0.0451109049410602,-0.216784847533406,"none"
"224","4833420G17Rik",0.0214440704039426,0.0657375681142323,"none"
"226","4833439L19Rik",0.459581902803655,0.517095305650699,"none"
"233","4921524J17Rik",0.391392915583357,-1.03061572431936,"none"
"237","4930402H24Rik",0.13173358603924,0.213526341560022,"none"
"245","4930430F08Rik",0.137254829102568,-0.508841539217275,"none"
"250","4930447C04Rik",0.738394123247043,1.9036468426629,"none"
"253","4930452B06Rik",0.136222790765132,-0.742844081337469,"none"
"254","4930453N24Rik",0.072255145418048,0.237943947480793,"none"
"260","4930503L19Rik",0.59390519861792,1.55285653214513,"none"
"263","4930512M02Rik",0.673918910326958,3.42708238318502,"none"
"270","4930538K18Rik",0.349480533859062,-1.64968465706009,"none"
"271","4930539E08Rik",0.118512686893675,-0.479200534783086,"none"
"274","4930562C15Rik",0.172214816331467,0.778248223069397,"none"
"278","4930578G10Rik",0.085034883232197,0.753480681847918,"none"
"282","4931406B18Rik",0.156880389864848,1.05066002640516,"none"
"283","4931406C07Rik",0.0635311754673808,0.261770960584439,"none"
"284","4931406P16Rik",0.908810156704346,1.51837276547734,"none"
"286","4931414P19Rik",0.245362190274826,-1.5549738912361,"none"
"289","4931428F04Rik",0.00891292130010419,-0.0390666208481144,"none"
"290","4931428L18Rik",0.585988105547193,3.1908398907329,"none"
"295","4932414N04Rik",0.444029348740065,-1.84447133296069,"none"
"297","4932438A13Rik",0.0206308386945683,0.0465599159761258,"none"
"312","4933427D14Rik",0.0427523071841656,-0.121398630473351,"none"
"314","4933428G20Rik",0.113355143398641,0.735509731553664,"none"
"316","4933434E20Rik",0.909002179927596,-0.811193635017044,"none"
"318","5031439G07Rik",0.222154377498625,-0.232495023778579,"none"
"319","5330417C22Rik",0.108660380033491,0.236089478502299,"none"
"320","5430403G16Rik",0.106141727523191,0.755870774199613,"none"
"321","5430416O09Rik",0.595737607356591,3.59271422331322,"none"
"322","5430427O19Rik",0.14077794438866,-0.881938829357199,"none"
"323","5730409E04Rik",0.79227769795513,-0.697266519484864,"none"
"324","5730455P16Rik",0.111644388262259,0.243979279126716,"none"
"325","5730480H06Rik",0.156893657858428,-0.788492273691632,"none"
"333","6030419C18Rik",0.1824965360346,0.243652736510085,"none"
"335","6030458C11Rik",0.503558884506207,-0.610605087225428,"none"
"337","6330408A02Rik",1.63769113496496,5.53931903220204,"trained"
"340","6430548M08Rik",0.742248547184192,0.477423150552789,"none"
"342","6430571L13Rik",1.0489262970581,4.8864327478371,"trained"
"343","6430573F11Rik",0.104737598140519,0.754697626768994,"none"
"344","6720489N17Rik",0.109052226636243,0.64043381732853,"none"
"347","8030462N17Rik",1.06442699778498,1.492230658617,"trained"
"350","9030617O03Rik",0.707692757233115,3.61353508855612,"none"
"352","9030624J02Rik",1.00043100497185,1.02607486408847,"trained"
"354","9130011E15Rik",0.389720841143989,0.951675116704272,"none"
"355","9130019O22Rik",0.405043318946791,2.49872388665834,"none"
"358","9130401M01Rik",0.433569249507788,-0.972220083573813,"none"
"363","9230110C19Rik",0.170294774795076,0.81650083332503,"none"
"365","9330151L19Rik",0.139021539938992,-0.385426510465979,"none"
"366","9330159F19Rik",0.10119140614787,-0.177363657932928,"none"
"368","9330182L06Rik",0.11258963182977,0.335967570102791,"none"
"369","9430015G10Rik",1.25727807332791,-1.68542396656229,"yoked"
"370","9430016H08Rik",0.543945001461481,-1.06305402032283,"none"
"371","9430020K01Rik",0.0419946808055752,-0.102416223823213,"none"
"372","9430038I01Rik",0.153016920547258,1.01224963927941,"none"
"373","9430076C15Rik",1.25727807332791,5.19947459241932,"trained"
"377","9530068E07Rik",0.219234559098698,0.31676209685647,"none"
"378","9530077C05Rik",0.00766103605882518,0.0631913995028683,"none"
"382","9930021J03Rik",0.557229473876006,0.615205272834304,"none"
"385","9930111J21Rik2",0.118116887045482,0.360516822724746,"none"
"386","A130010J15Rik",0.183285569502694,0.912015845685534,"none"
"389","A230046K03Rik",0.137856874233796,0.32989242864233,"none"
"390","A230050P20Rik",0.224824163028228,-0.330640351564642,"none"
"396","A430005L14Rik",0.171816950169971,0.717409271415893,"none"
"397","A430033K04Rik",0.0173501052782603,-0.0697829654378713,"none"
"398","A430078G23Rik",0.0689347659814922,-0.331890815186152,"none"
"399","A430105I19Rik",0.732485918597299,2.95928267676322,"none"
"407","A630010A05Rik",0.890676720500841,4.05635453500177,"none"
"410","A730017C20Rik",0.232522470859245,-0.510538502024777,"none"
"416","A830010M20Rik",0.156880389864848,0.291350378626174,"none"
"417","A830018L16Rik",0.491096221749123,-0.682430681985349,"none"
"419","A830080D01Rik",0.256180209507923,1.22674189076279,"none"
"421","A930004D18Rik",0.308566208823017,-1.28826691318945,"none"
"423","A930011G23Rik",0.0866522290369106,0.400089893720506,"none"
"428","AA415398",0.612274037296873,2.97545769151913,"none"
"429","AA986860",0.0717426193212697,-0.54107040856681,"none"
"430","Aaas",0.0344926818012729,-0.15988227914342,"none"
"431","Aacs",0.0333731584092357,-0.100036854727777,"none"
"433","Aaed1",0.166632410459459,0.904090975593766,"none"
"434","Aagab",1.67897708875774,-1.25884243748994,"yoked"
"435","Aak1",0.801979004500815,0.478570311148474,"none"
"436","Aamdc",0.247995667030933,-0.567315636117287,"none"
"437","Aamp",0.610169125023748,-0.492888657440436,"none"
"439","Aar2",0.187750890735977,-0.343531386968353,"none"
"441","Aars",0.109513172098751,-0.160400056159811,"none"
"442","Aars2",0.0256898878102384,-0.0655143856602721,"none"
"443","Aarsd1",0.239696806454491,0.478633765447333,"none"
"444","Aasdh",0.0702912255288088,-0.263556168697629,"none"
"445","Aasdhppt",0.073705014981208,-0.191249898914953,"none"
"446","Aass",0.604840217762161,3.62287827041554,"none"
"447","Aatf",0.150060356521138,-0.69740772607198,"none"
"448","Aatk",0.0125279010104209,0.0180415736650977,"none"
"450","Abat",0.174804945374019,0.291608426696209,"none"
"451","Abca1",0.274147232720883,-0.551760924552682,"none"
"455","Abca2",0.149456713059135,0.191668820053009,"none"
"456","Abca3",0.239696806454491,0.28863022247135,"none"
"457","Abca4",0.146552728842492,1.00110533376004,"none"
"458","Abca5",1.25904965659239,1.40330059080259,"trained"
"460","Abca7",0.0570608778124255,0.176293027446487,"none"
"461","Abca8a",0.15403106379554,0.832215419193239,"none"
"462","Abca8b",0.324632729680093,0.480167421901408,"none"
"463","Abca9",0.044647380892291,0.292355692384384,"none"
"464","Abcb10",0.380377170686982,0.747787922542462,"none"
"466","Abcb1a",0.734704434287865,2.35097441011514,"none"
"467","Abcb1b",0.850456583436209,3.84973667326206,"none"
"468","Abcb4",0.403684400903808,-1.12918621253124,"none"
"469","Abcb6",0.261753020263272,-0.553198231727917,"none"
"470","Abcb7",0.75567094099474,1.06812858429192,"none"
"471","Abcb8",0.0396622160641616,0.127447741826781,"none"
"472","Abcb9",0.305852212841285,-0.503190819602751,"none"
"473","Abcc1",0.354626360771954,0.827529550338823,"none"
"474","Abcc10",0.45736234941401,0.970507400513147,"none"
"478","Abcc4",1.19663664700323,3.98114172654384,"trained"
"479","Abcc5",0.156377897711623,-0.229129107935895,"none"
"481","Abcc8",0.0400743528718197,0.0991513407796436,"none"
"482","Abcc9",0.54623917896958,2.53329768714128,"none"
"483","Abcd1",0.0370149696075659,0.151511349845006,"none"
"484","Abcd2",0.469232924990768,0.905833488094396,"none"
"485","Abcd3",0.392963153029338,-0.482487194934832,"none"
"486","Abcd4",1.27174756798918,4.13284160226443,"trained"
"487","Abce1",1.91136435850736,-1.27798788904949,"yoked"
"488","Abcf1",1.86789428714133,1.67185534163633,"trained"
"489","Abcf2",0.627967775356759,-0.714244721640545,"none"
"490","Abcf3",0.201792892361284,-0.27731904981435,"none"
"491","Abcg1",0.42035382087361,0.502916796094872,"none"
"492","Abcg2",0.655216606951192,1.85429431425505,"none"
"494","Abcg4",0.628447988388933,0.764580262850622,"none"
"496","Abhd10",0.730420626783741,1.95608606735983,"none"
"497","Abhd11",0.586407533915656,-0.953433144163909,"none"
"498","Abhd12",0.0158112300696527,-0.0268491661263872,"none"
"500","Abhd13",0.529271195798907,0.800472668946235,"none"
"501","Abhd14a",0.27072146370624,0.647514588431342,"none"
"502","Abhd14b",1.47264012663952,5.35443837291254,"trained"
"504","Abhd16a",0.271818969006956,-0.432625917595839,"none"
"506","Abhd17a",0.0681446799955592,-0.152078547255426,"none"
"507","Abhd17b",0.754631507490921,1.15307742485012,"none"
"508","Abhd17c",0.282409586170867,0.435381275881718,"none"
"509","Abhd18",0.0402172309802863,-0.1439982636992,"none"
"510","Abhd2",0.809472120884757,0.888837722770909,"none"
"511","Abhd3",0.392950744208854,-0.751193564325557,"none"
"512","Abhd4",0.529405375343663,1.01922784983549,"none"
"513","Abhd5",0.348369420136221,1.34128354057725,"none"
"514","Abhd6",0.327849969754979,0.514808558215921,"none"
"515","Abhd8",0.196062250605982,-0.261560646701328,"none"
"516","Abi1",0.0810439922555594,-0.120670226024825,"none"
"517","Abi2",0.0466555390404374,-0.0589049988298127,"none"
"518","Abi3",0.0238240330481242,-0.229939180281363,"none"
"520","Abl1",1.45420856540267,1.58825585175356,"trained"
"521","Abl2",0.580340183449642,0.738444857656654,"none"
"522","Ablim1",1.45435682583641,1.56974516501831,"trained"
"523","Ablim2",1.0648560824488,-0.807969311099642,"yoked"
"524","Ablim3",0.0205232185066866,-0.0618803937694387,"none"
"525","Abr",1.26456044209388,0.538294568483653,"trained"
"527","Abracl",0.392963153029338,-0.841429891308146,"none"
"528","Abt1",0.00776051196208991,-0.0379949519655961,"none"
"529","Abtb1",0.411417735559315,-0.697434888172347,"none"
"530","Abtb2",0.385827680252905,1.2363575346848,"none"
"531","AC139131.1",0.0981718268390837,-1.14730491845694,"none"
"532","Acaa1a",0.377321666750802,0.63692044296394,"none"
"534","Acaa2",0.709871941891205,3.09392255887999,"none"
"535","Acaca",0.0545422276701639,0.13174759836983,"none"
"537","Acad10",0.0452473125826919,-0.349727958692198,"none"
"538","Acad11",0.146824935781851,-0.375943371858522,"none"
"539","Acad12",0.0536355062223568,-0.320690495980626,"none"
"540","Acad8",0.844567090286915,1.60131324925371,"none"
"541","Acad9",0.92652202851415,1.20272969378516,"none"
"542","Acadl",0.0992771776035559,-0.383381876745563,"none"
"543","Acadm",0.930342208464525,-1.45268701776191,"none"
"544","Acads",1.63934402700756,-3.62077413283519,"yoked"
"545","Acadsb",0.318429820575787,0.487260732499601,"none"
"546","Acadvl",0.382135293545841,0.720906051511409,"none"
"547","Acan",1.16274373162009,4.54288570028227,"trained"
"549","Acap2",0.190768608876425,0.237322501784526,"none"
"550","Acap3",0.207559683157117,-0.203567220074391,"none"
"551","Acat1",0.0866522290369106,-0.151970863261102,"none"
"552","Acat2",0.0518834279504856,0.209267603954674,"none"
"553","Acat3",0.497515732947051,3.29124673370688,"none"
"554","Acbd3",0.685133794063087,-0.82035166671071,"none"
"555","Acbd4",0.346464152688723,-0.673512313713907,"none"
"556","Acbd5",0.167396884200841,-0.288021811194518,"none"
"557","Acbd6",0.408172414535337,0.699300165677765,"none"
"558","Accs",0.537397572176309,3.23440447580867,"none"
"560","Acd",0.290455566504658,-0.642899804753091,"none"
"561","Ace",0.803597312067815,4.28145310427406,"none"
"564","Acer1",0.021795056371508,0.206458061242792,"none"
"565","Acer2",0.458161296268827,2.98710129846369,"none"
"566","Acer3",0.0260741336930085,0.0827842407823835,"none"
"567","Ache",0.909002179927596,1.17386435641193,"none"
"568","Acin1",1.8934175986673,-1.16162369265682,"yoked"
"569","Ackr1",0.157673740780836,0.436204108223328,"none"
"571","Ackr3",0.451600010895334,2.25461767786161,"none"
"572","Ackr4",0.0124487935051832,0.35816242165562,"none"
"573","Acly",0.0049555963653199,-0.010932932102582,"none"
"576","Aco1",0.141897273246586,-0.334053592337707,"none"
"577","Aco2",0.631186865861538,0.422272893191689,"none"
"579","Acot1",0.530136443899088,2.63170710248709,"none"
"581","Acot11",0.299848141632049,-0.564082206687924,"none"
"583","Acot13",0.560052999806244,-0.794201973948407,"none"
"584","Acot2",0.455025930768752,-1.0589299642988,"none"
"585","Acot3",0.962000697546692,-2.4905713677217,"none"
"587","Acot5",0.214308929502448,1.36503614206423,"none"
"588","Acot6",0.353727808326498,1.36008323963002,"none"
"589","Acot7",0.347117584714207,0.509747736289226,"none"
"590","Acot8",0.322067673125157,1.19478840731992,"none"
"591","Acot9",1.363471890691,-1.79371550215609,"yoked"
"592","Acox1",0.0354758298070302,-0.0570542460385806,"none"
"593","Acox3",0.305137666066033,0.814653196620635,"none"
"595","Acp1",1.46922611185895,-1.42374908554565,"yoked"
"596","Acp2",0.0974512179998801,0.178151780018473,"none"
"598","Acp6",0.268539524307467,-0.5918178850961,"none"
"603","Acrbp",0.249984497535115,-0.855021835131772,"none"
"604","Acsbg1",0.108242847176823,0.247083026709342,"none"
"606","Acsf2",0.384724792028227,-1.23542283403065,"none"
"607","Acsf3",0.591581184124549,1.48458878114111,"none"
"608","Acsl1",0.810284570090972,0.965992034785383,"none"
"609","Acsl3",0.31386955843768,0.364713057262872,"none"
"610","Acsl4",0.227713300305172,0.329137327297265,"none"
"611","Acsl5",0.646841107193227,0.654526569784607,"none"
"612","Acsl6",0.707972264955845,0.587730904329341,"none"
"613","Acsm2",0.117204974700681,0.713843380196742,"none"
"617","Acss1",0.535272036544757,0.951994129895936,"none"
"618","Acss2",0.784099410946271,0.923465676725485,"none"
"620","Acta1",0.921987687617828,3.84442308241849,"none"
"621","Acta2",0.510992569418955,5.66567754984053,"none"
"622","Actb",0.656934650213405,-0.424090244499029,"none"
"625","Actg1",0.630873246924093,-0.347640158393248,"none"
"628","Actl6a",0.589405455826634,-1.41993418689302,"none"
"629","Actl6b",1.37941372482493,-0.828268602414957,"yoked"
"633","Actn1",0.0270286178910249,-0.0499832622041463,"none"
"634","Actn2",0.479737257996002,0.706842694342291,"none"
"636","Actn4",0.329895912508421,-0.405788673028788,"none"
"637","Actr10",0.423372116048245,0.440207203471693,"none"
"638","Actr1a",0.660202559774769,-0.483516136454227,"none"
"639","Actr1b",0.160785985734044,-0.138844000144411,"none"
"640","Actr2",0.0761799503890733,0.082272528364667,"none"
"641","Actr3",0.00161062251238639,-0.00261250888785382,"none"
"642","Actr3b",0.411161163298244,-0.275062344639607,"none"
"643","Actr5",0.355279239527413,1.328529472563,"none"
"644","Actr6",1.4653152733558,5.087663230038,"trained"
"645","Actr8",0.0513832349045632,-0.168798835032464,"none"
"647","Acvr1",0.547423713065525,0.699380375936684,"none"
"648","Acvr1b",1.51371931889478,0.971125495282727,"trained"
"649","Acvr1c",0.646841107193227,2.62444100981827,"none"
"650","Acvr2a",0.0866783646058147,0.207325978550681,"none"
"651","Acvr2b",0.537568679987408,3.55609830810373,"none"
"652","Acvrl1",0.636631600319107,2.63515680305775,"none"
"653","Acy1",0.086474977714344,0.541386810531781,"none"
"655","Acyp1",0.403487154923084,-1.21460169739911,"none"
"656","Acyp2",0.0330794462735006,-0.195340085884108,"none"
"659","Adal",0.149268153412401,0.495630284741334,"none"
"660","Adam10",0.790093593046474,0.914344929020122,"none"
"661","Adam11",0.0145731793217189,0.0225376837187369,"none"
"662","Adam12",0.182108415554161,1.22577703146949,"none"
"663","Adam15",0.0529862482021447,-0.0870731574529903,"none"
"664","Adam17",0.338797362706035,-0.791273573455194,"none"
"666","Adam19",0.389311675693785,1.20190805787548,"none"
"667","Adam1a",0.391804514793831,1.27881795817451,"none"
"671","Adam22",0.657287710664329,0.460074894213599,"none"
"672","Adam23",0.288539384915038,0.328869549800657,"none"
"680","Adam8",1.53804561104748,-2.31040506389793,"yoked"
"681","Adam9",0.689414271837266,-0.700018012631922,"none"
"682","Adamts1",1.92415246943374,3.00973311185102,"trained"
"683","Adamts10",1.11659513591171,-1.40165825156524,"yoked"
"689","Adamts17",0.925961854534287,3.80317279364593,"none"
"692","Adamts2",0.730435736399635,-1.56283213322954,"none"
"693","Adamts20",0.0211311549269677,0.077295526436506,"none"
"694","Adamts3",0.468901979674707,1.4415782327432,"none"
"695","Adamts4",0.462959429009811,-2.05551915235621,"none"
"696","Adamts5",0.0145731793217189,-0.150667187181045,"none"
"697","Adamts6",0.347897368978624,-1.56547727587746,"none"
"699","Adamts8",0.0620376175888484,0.521845907872596,"none"
"700","Adamts9",0.130374726041324,0.739399941077825,"none"
"702","Adamtsl2",0.193896656899472,1.6847170584107,"none"
"704","Adamtsl4",0.915379039251968,4.08132537166643,"none"
"705","Adamtsl5",0.074653673432981,-0.526138478331065,"none"
"706","Adap1",0.333430115263777,-0.347900690144546,"none"
"707","Adap2",0.187719326915012,0.964636424792363,"none"
"708","Adar",0.053205893775765,0.0879409022736105,"none"
"709","Adarb1",0.905983634343356,0.749479385897514,"none"
"710","Adarb2",0.0087850556653279,0.0390751987760276,"none"
"711","Adat1",1.45307977202217,5.0147805354242,"trained"
"712","Adat2",1.21689005313366,4.8413646293359,"trained"
"713","Adat3",0.695490487923903,3.21270348991604,"none"
"714","Adck1",0.0440677007552628,-0.134750241072854,"none"
"715","Adck2",0.602735419230381,1.25009565243677,"none"
"716","Adck5",0.0892470234089352,-0.302573184560565,"none"
"717","Adcy1",0.314374070358625,0.383663685837508,"none"
"719","Adcy2",0.512919233212071,0.438649212909827,"none"
"720","Adcy3",0.179892029920101,0.403590320133591,"none"
"722","Adcy5",0.916798361769406,0.783145160725006,"none"
"723","Adcy6",1.86831535578699,2.10198537597947,"trained"
"724","Adcy7",0.0480725279066313,0.213836474294474,"none"
"725","Adcy8",0.589681151469964,0.99797615819206,"none"
"726","Adcy9",0.866843903581227,0.772324646513317,"none"
"728","Adcyap1r1",0.171731458566994,0.350946973482313,"none"
"729","Add1",0.0294992455698323,0.0304916424000171,"none"
"730","Add2",0.331960749234974,0.287880207285258,"none"
"731","Add3",0.016238112019801,-0.0359496699111206,"none"
"733","Adgra1",0.200737723517627,-0.471209968706353,"none"
"734","Adgra2",0.0761029548208536,-0.240785649943694,"none"
"735","Adgra3",0.0725280835331482,0.305078797444941,"none"
"736","Adgrb1",0.139507318989682,0.153175062777832,"none"
"737","Adgrb2",0.00851535074180553,0.00974647734660386,"none"
"738","Adgrb3",1.20992736748917,1.03269429438245,"trained"
"740","Adgre1",0.420940215233505,2.55539047939537,"none"
"741","Adgre5",0.160892848368755,-0.727127829309986,"none"
"745","Adgrf5",1.99833379152198,6.15225551927837,"trained"
"746","Adgrg1",0.496911638139108,-0.788975143654495,"none"
"752","Adgrl1",0.182096454399285,0.154911362259005,"none"
"753","Adgrl2",0.24382934363237,-0.457991460203768,"none"
"754","Adgrl3",0.83507666178025,1.4235347778065,"none"
"755","Adgrl4",1.45043458410008,5.44707053338534,"trained"
"756","Adgrv1",0.282660543267773,-1.85563070352456,"none"
"758","Adh5",0.239559139051802,0.523943066568947,"none"
"761","Adhfe1",0.59254886205515,2.16579963731819,"none"
"762","Adi1",0.513410855357683,-1.00781179246162,"none"
