"","pvalSubfieldCA1DG","padjSubfieldCA1DG","pvalSubfieldCA3DG","padjSubfieldCA3DG","pvalSubfieldCA1CA3","padjSubfieldCA1CA3","pvalTreatmentventraldorsal","padjTreatmentventraldorsal"
"Gm7418",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7420",0.0414989065363758,0.101198332335884,0.0365432734225234,0.0894306977314041,0.9579149712323,1,0.248191558104723,0.633101283051268
"Gm7429",0.970645190148673,0.991976869680303,0.775719136802653,0.863513462718769,0.803825154574773,0.993241660247558,0.283459211821914,0.675392359054509
"Gm7452",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7457",0.258274047569894,0.425157077081124,0.870743631355841,0.92635883870693,0.19529609652364,0.531017391033161,0.952399888613983,0.987215710197519
"Gm7461",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7488",0.273423300080391,NA,1,1,0.168722956556266,0.488069419482707,0.27437873626648,0.665594606041334
"Gm7489",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7493",0.282495370581764,0.453473697512303,0.22168571004833,0.37127584126125,0.879771527585689,0.998134397389696,0.283462923797385,0.675392359054509
"Gm7494",0.00190880763924529,0.00728454624648237,0.280969127130136,0.442685585704179,2.55142552604805e-05,0.000334657346757869,0.00189035889570323,0.01850790276812
"Gm7502",1,NA,0.310609091717101,NA,0.167811974732711,NA,0.720052483195348,0.912462906168458
"Gm7535",1,NA,0.40550909144392,NA,0.231337544869617,NA,0.72002527082927,0.912462906168458
"Gm7536",0.177240184755255,0.319855835001828,0.211291406139032,0.358103690274366,0.921432088223167,0.998134397389696,0.395727189974654,0.789428749369994
"Gm7541",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7568",0.721658372040345,NA,1,1,0.934531737233611,0.998134397389696,0.121407826844107,0.43256465376979
"Gm757",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7580",0.577899309706711,0.73914980374115,1.96638778605777e-09,2.1962179130245e-08,4.56790371539383e-08,1.13358773419688e-06,0.61097123992757,0.912462906168458
"Gm7589",0.846777140347676,0.917105929350706,0.77260022228308,0.863513462718769,0.923526834751668,0.998134397389696,0.762527064813867,0.927406187762796
"Gm7598",0.826660144819086,0.903319575409687,4.63787366493151e-05,0.000242142780418265,1.72342471238192e-05,0.000238223566668441,0.930882158069586,0.980078468033701
"Gm7599",0.101460653356692,0.208022556707651,0.0352476698092392,0.0867894989996037,0.638397663279914,0.934432527914519,0.605224522361773,0.912462906168458
"Gm7609",0.637972381671844,0.788095860365948,0.746410577891453,0.863513462718769,0.426221660533345,0.798038199398812,0.40791400503148,0.801999021495652
"Gm7613",0.0014955061922322,0.0058840562804046,0.0280191012771258,0.0716572977940041,0.316919035906202,0.687268854714173,0.0014912617857,0.0151901344255882
"Gm7616",1,NA,0.784032146102647,NA,0.93445666866969,NA,0.719990381758884,NA
"Gm7628",0.721566240012573,0.828353272998519,0.783997765276474,0.863513462718769,1,1,0.719968956182152,0.912462906168458
"Gm765",1,NA,0.784037123489984,0.863513462718769,0.934446368109741,0.998134397389696,0.719980689435965,0.912462906168458
"Gm7658",7.32944425129984e-05,0.000396393045109855,0.0082747149842872,0.0250478913728109,0.137628170263039,0.433365563109535,0.807743538060953,0.944914312052186
"Gm766",6.95956472309267e-06,4.80286044461046e-05,6.42567916285647e-05,0.000324570966109133,0.6096788693508,0.91979680555901,0.558183028558522,0.891318077070504
"Gm7664",0.964266441778259,0.988722855841032,0.17830907363529,0.314783277972633,0.164229312899247,0.482489383563474,5.5273301059648e-09,2.40414184028639e-07
"Gm7676",0.488903221472309,NA,1,NA,0.3306502780144,NA,0.490272375920154,NA
"Gm7677",0.0995190915778717,0.204913406634437,0.0882771622102637,0.185504393578373,0.000800641715777679,0.00676155975320141,0.762855900571868,0.927406187762796
"Gm7689",0.377810666181738,0.55661933491775,0.107396551343651,0.216128824845526,0.465105201095669,0.829529515292433,0.865111024452605,0.963772501395493
"Gm7694",0.279794013843896,0.450494267626806,0.355048893338286,0.524831268260873,0.87600988252392,0.998134397389696,0.290020577507886,0.683146704141736
"Gm7696",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7701",0.452386492613434,0.632251406931823,0.712882068995142,0.847108383022801,0.700381760949304,0.959302970484881,0.844465338932791,0.956537730875319
"Gm7707",0.0296813296228714,0.0765823930250288,0.0858911592858223,0.181680135345327,0.646527479535291,0.93706335103139,0.709127143165775,0.912462906168458
"Gm7729",0.301896706248007,0.474686866908354,0.259105500214466,0.415483563317572,0.921339878629615,0.998134397389696,0.302919474086712,0.696513307537393
"Gm7781",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7782",0.140316903153397,NA,0.164426562534795,0.297740509750072,1,1,0.720046872218871,0.912462906168458
"Gm7785",0.334135169383995,0.511765280206105,0.0597285796214721,0.134678570818199,0.357882367140708,0.732650716228504,0.68637073275027,0.912462906168458
"Gm7803",1,NA,0.408795288845851,NA,0.233618994416844,NA,0.720046790917617,NA
"Gm7805",0.260420360046339,0.427604362696404,0.383004603248884,0.555327834002806,0.800253856182619,0.993241660247558,0.579842382351492,0.903543275689818
"Gm7808",4.34558488114033e-06,3.13479087415798e-05,0.317892968249422,0.48231259188737,0.00023069110869795,0.00223101823102914,0.000119874809908879,0.00175498162726102
"Gm7809",0.655715466150686,0.802503100871184,0.132085710567271,0.254381912079696,0.0507373588887182,0.21875231648058,0.375279020678336,0.769859742173766
"Gm7816",0.370951450372023,0.550293284228034,0.548182515105652,0.711174661660108,0.767440490425297,0.983498611856179,0.305066416341191,0.698768072814355
"Gm7847",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7857",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7860",NA,NA,NA,NA,NA,NA,NA,NA
"Gm7866",0.437287475906628,NA,0.784031598243093,NA,0.290220216359002,NA,0.438583160135163,NA
"Gm7873",8.88223016017933e-05,0.000471287171270706,0.00273310634655453,0.0094413280773067,0.349996231893309,0.723475839517517,0.167402829235803,0.50992223311864
"Gm7887",1.40894545680001e-05,9.06460152032288e-05,0.633288915716436,0.785643842028219,1.33009364621875e-06,2.48408857012046e-05,0.836828161489783,0.954139654861166
"Gm7901",1,NA,0.405508716349997,NA,0.23133700068871,NA,0.72002420394446,0.912462906168458
"Gm7932",1,1,5.28572821059515e-07,4.01961677310465e-06,1.9597709502473e-05,0.00026555516992971,0.429199925499841,0.820905943098735
"Gm7935",0.936102119931471,0.972306964616372,0.910162407559153,0.953868630733534,0.973897411502696,1,0.302903255136063,0.696513307537393
"Gm7936",0.333400049827197,0.5110140674033,0.638972211071393,0.790199738226055,0.617991616286256,0.924509917238828,0.495677583647347,0.853405186554031
"Gm7964",0.518775295769435,0.688347383512155,0.926613607538321,0.964592906788339,0.579813947779173,0.906156910385823,0.988080005001941,0.996879309178203
"Gm7984",0.721588457295029,NA,0.784009166005176,NA,1,NA,0.719991156679658,NA
"Gm8017",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8050",0.0006440393157065,0.00276611722548926,0.000817091501339756,0.00322003619694986,0.938391123450693,0.999589899169337,0.320502556092178,0.714801468290065
"Gm8051",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8055",0.522126182642529,0.691131538339453,0.927013210998921,0.964690646607116,0.462658852599953,0.827903823934,0.157642940121114,0.492833359730471
"Gm8062",0.458545370405703,NA,0.784032027674472,NA,0.30675532811459,NA,0.459876695704157,NA
"Gm8093",0.0039956421635959,0.0137722913519324,0.00573309805455189,0.0181982860271013,0.905734186722651,0.998134397389696,0.00397823869116921,0.0333562646885212
"Gm8097",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8098",0.115608106004714,0.230370657704327,0.356403956991959,0.526316692823155,0.514586703588511,0.864906335334914,0.0349851369083075,0.185250102661761
"Gm8108",0.00609379993712551,0.0198539592752205,0.434829632513321,0.60193302874686,0.000392586837165189,0.00358749510845054,0.00688526253146896,0.0516222492066965
"Gm8113",0.865101888914618,0.928884466837397,0.195578827646271,0.338161475523429,0.260333034793871,0.618014127105904,0.169516668429366,0.51347766221275
"Gm8116",0.488927719742691,0.661174332245947,0.408799898574456,0.577025866191982,0.890827051042866,0.998134397389696,0.490300728110342,0.848952566366229
"Gm8121",0.488895983872372,NA,0.408787409086891,0.577025866191982,0.890850069033892,0.998134397389696,0.490266917984216,0.848952566366229
"Gm8129",9.60457387195295e-06,6.40725281117259e-05,0.0154720860791135,0.0432073991955518,0.0444855323078682,0.197776246730086,4.87546774727438e-07,1.40760997102109e-05
"Gm8145",0.00287910646201624,0.0103785853076593,0.904783344699661,0.950286548965907,0.00191405903070826,0.0145788000934682,0.00723762294965977,0.0536652666655519
"Gm8152",0.000288106835682389,0.00135200209785153,9.04214544437204e-05,0.000441894696780161,0.760815307395144,0.981788742098867,0.000284718887551399,0.0037260122517304
"Gm8163",0.721587581290716,NA,0.784008716487749,NA,1,NA,0.719990281337129,NA
"Gm8172",0.302615470897826,0.475424867050488,0.321439016918994,0.486466106325178,0.968924321793384,1,5.71550282293924e-10,3.05967824197237e-08
"Gm8174",1,NA,0.405516718318174,NA,0.23134861058464,NA,0.720046966329586,NA
"Gm8181",0.745301381740082,0.846325622188571,0.720189220736862,0.852634250202181,0.973182239388301,1,0.801196643452217,0.942362394779375
"Gm8185",3.02297369477876e-36,4.17859430059897e-34,0.144504663133077,0.27289498711528,6.10538150615379e-30,1.43364781586575e-27,7.11044498547309e-25,3.1489575224302e-22
"Gm8203",0.0396518465757838,0.0975801890009371,0.101735411634968,0.207007857025394,0.673969548265528,0.949352696574066,0.220168838985685,0.596359465731868
"Gm8206",0.0727799268008842,0.159974697794154,0.0147569922846852,0.0414569428715513,0.491770900162766,0.849546804471026,0.896816069995863,0.972257590961355
"Gm8213",0.00077073545140401,0.00325085388174646,0.160436160229771,0.296098750620554,0.0491070049499595,0.21358829462649,0.182298914696954,0.536678750836205
"Gm8215",0.721587581290716,NA,0.784008716487749,NA,1,NA,0.719990281337129,NA
"Gm8216",0.151685562069424,0.283171487720269,0.101452634608591,0.206563442887641,0.833030073318156,0.998134397389696,0.956131610647829,0.987699535570937
"Gm8220",1,NA,0.420783885313171,NA,0.241962699756824,NA,0.720046156546341,NA
"Gm8225",0.300661310566066,0.473417537258689,0.420797063290858,0.586849157392229,0.814181745618101,0.996190732651764,0.986620708977929,0.996770021331276
"Gm8237",0.437278759503674,0.617995051040121,0.0915596315387626,0.19068241291238,0.350656052712998,0.724062444502817,0.438561492645056,0.822774462313138
"Gm8250",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8251",0.0379886414349506,0.0941651464050153,0.0983750123077078,0.201736438634758,0.671335355012973,0.948599270622646,6.61259069706049e-05,0.00104929106126157
"Gm8258",0.985808152997658,1,0.485811329249378,0.651685742280672,0.49460388718729,0.8513474753817,0.614757679477391,0.912462906168458
"Gm8279",0.437287782775856,NA,0.784032027674228,NA,0.290220715002279,NA,0.438583806016845,0.822774462313138
"Gm8281",0.932678136682421,0.970090532892156,0.0729466521011884,0.159051951784439,0.0589538928077171,0.244698686357532,0.132619459603004,0.45685952826687
"Gm8290",0.509857736840947,0.680793538379431,0.966806365702188,0.989078763205929,0.536800022435651,0.879756966213099,0.00093370836915795,0.0103025148818866
"Gm8292",0.0501789768665028,0.118076678697382,0.000882233816364656,0.00344852053067427,0.170795987202475,0.492095875143447,0.652105046407917,0.912462906168458
"Gm830",0.6511073725753,0.79865375812626,2.22747307555749e-05,0.000124282799391073,0.000144746112588419,0.00148249276483511,0.000331054820501724,0.00424682964601488
"Gm8302",NA,NA,NA,NA,NA,NA,NA,NA
"Gm831",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8325",0.938729680719428,0.973637476846595,0.643160208674494,0.793517995567642,0.69716659175234,0.9583296316022,0.446256312769202,0.828640223996634
"Gm8327",0.588733162368451,0.7486704132696,0.595496958922123,0.753172224385542,0.283101470549367,0.649787265171032,0.915401535504845,0.975794000046357
"Gm8329",0.721588457295029,NA,0.784009166005176,NA,1,NA,0.719991156679658,NA
"Gm8330",0.832175779451957,0.906850181318031,0.0166319161132166,0.0459861494485908,0.0290051312860631,0.142218948418242,0.624254032475937,0.912462906168458
"Gm8338",0.390304668392653,0.570111690840208,4.24894354994204e-13,7.92765581919903e-12,1.22503313771923e-10,4.49295486986357e-09,0.471671466234983,0.840813822707923
"Gm8355",0.0759770236028755,0.165311581795192,0.118161118987596,0.232946897318129,0.830787526066863,0.998134397389696,0.877349491772135,0.966692831913581
"Gm8356",0.0196758927774513,0.0539981180034025,0.0765516109970778,0.165487961125938,0.543134379385116,0.883892985333915,0.0198776963271245,0.119992809984618
"Gm8369",0.28328107740114,0.454462532904051,0.747477720978927,0.863513462718769,0.452656889444063,0.820852015079021,0.228958010617436,0.60980545904198
"Gm8378",5.43374992451381e-09,6.5146087264627e-08,0.72434896110363,0.855751823467831,3.80143796802639e-08,9.54324485975857e-07,1.77890794263299e-08,7.07424493268296e-07
"Gm8394",0.458510587751441,0.635380044173306,0.225831247905455,0.376130929984639,0.630310412920797,0.931008514942463,0.751244261164517,0.923239418641238
"Gm8399",0.975249674086963,0.994991784606579,0.541600453853512,0.705030646922903,0.520811081443355,0.869071615667892,0.615848282689429,0.912462906168458
"Gm8410",1,1,0.420771493802524,0.586849157392229,0.241944538668332,0.593033187743506,0.720011653116104,0.912462906168458
"Gm8412",0.0922219979128217,0.193448040477922,0.199029492606089,0.342796383633506,0.689446922571082,0.955199553357232,0.370166542829429,0.764825071951463
"Gm8420",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8425",0.00228277082548048,0.00851633434177566,0.441636826693267,0.608751180450313,0.000167940032833984,0.00169480363323814,0.0153179231140381,0.0975760215103453
"Gm8428",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8429",0.721600348499563,0.828353272998519,0.199243917417056,0.342973631025012,0.0990949539796344,0.351240933497415,0.719999233214734,0.912462906168458
"Gm8430",0.0134076632433136,0.0391140070315102,0.00977665743838074,0.0290867643658871,0.90825880026866,0.998134397389696,0.227807770818693,0.607578262443104
"Gm8444",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8459",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8522",0.721588457295029,NA,0.784009166005176,NA,1,NA,0.719991156679658,NA
"Gm8540",0.615592376466144,0.7704228137399,0.986415891451023,1,0.627499895393706,0.92988352995521,6.75035852585052e-07,1.88565845060707e-05
"Gm8545",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8550",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8556",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8566",0.944109009906595,0.976567845156604,0.686444696085069,0.826816753604278,0.738408432414771,0.974774054994269,0.935625940101028,0.980816482890371
"Gm8577",1,NA,0.408787627938829,NA,0.233607853581621,NA,0.720025095418817,0.912462906168458
"Gm8580",0.488885596250146,NA,0.40879679956227,NA,0.890876789736938,NA,0.490245067887594,0.848952566366229
"Gm8587",1,NA,0.784032027659444,NA,0.934456913784859,NA,0.719990612400701,NA
"Gm8603",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8615",0.721649157971086,0.828353272998519,0.784022801828572,0.863513462718769,0.934519526154556,0.998134397389696,0.027822801432637,0.154822567028181
"Gm8618",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8619",0.0756910954513351,0.164911673875919,0.0841237944905666,0.178746817801353,0.961154327587878,1,0.708306387446205,0.912462906168458
"Gm8623",0.488859951617914,NA,0.405509893699166,0.575089848518675,0.886218946212184,0.998134397389696,0.713515310633811,0.912462906168458
"Gm8624",0.0551947186099218,0.127831158697538,0.00405783406560727,0.0133950959940456,0.33783573346616,0.708377053164273,0.934204002666214,0.980816482890371
"Gm8644",1,NA,0.784031598227482,NA,0.934457802483433,NA,0.719991448624329,NA
"Gm867",0.00390470391568385,0.0135165969574932,0.855128214809527,0.915359894160409,0.00676585144662657,0.0430776814750401,0.00382469276340421,0.0323753098122044
"Gm8692",0.458536872579129,NA,1,NA,0.306741383776612,NA,0.459858816858377,NA
"Gm8696",0.954886723428073,0.982686150563298,1.38497584481937e-05,8.05914472408491e-05,1.76012725037724e-05,0.00024242668244645,6.31491354740547e-05,0.00101111261614415
"Gm8705",1,1,0.78403768786288,0.863513462718769,0.934445200158143,0.998134397389696,0.719979590452883,0.912462906168458
"Gm8722",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8724",0.788335853118058,0.875679356358835,0.115361578793152,0.228580864046465,0.189031460374538,0.520268834978806,0.302918370811514,0.696513307537393
"Gm8730",0.552521374604999,0.716878274635887,0.246891303601049,0.401612912971039,0.0797452782648739,0.303158012436357,0.0556940837176913,0.260924886583331
"Gm8731",0.140156794621398,NA,0.164245984427915,0.297740509750072,1,1,0.720046890190597,0.912462906168458
"Gm8738",0.77696499801925,0.868019551777731,0.719550863556706,0.852088061364353,0.939533655478022,0.999678393070798,0.000146054623010138,0.00208499661829711
"Gm8741",0.488921162391134,NA,0.784009165990732,NA,0.330657009482399,NA,0.490290343875163,0.848952566366229
"Gm8759",0.225263463195493,0.383163938166131,0.0459953288574706,0.108587549920377,0.431418223184496,0.802365186655323,0.975935165899457,0.993269330941305
"Gm8773",0.00186688520259526,0.00714486460170771,3.78815334640914e-09,4.01435843066087e-08,0.00684470369676215,0.0434249652985684,0.00172905146347116,0.0172603979596306
"Gm8775",0.488882766544853,NA,0.312056250478541,0.476060483584529,0.744150275521085,0.976936981921195,0.490240626684833,0.848952566366229
"Gm8787",0.192559302608366,0.340474259756835,0.603207157602354,0.759928933501264,0.432989906525816,0.803480094834025,0.0469568807244459,0.230420996675032
"Gm88",0.0601035018575002,0.136856314367629,0.59366559934188,0.751744779384973,0.17804200401072,0.503181239640877,0.393476529604465,0.787761600315689
"Gm8801",0.686537139772903,0.82515318985182,0.794453117258004,0.870996087668989,0.886197311574547,0.998134397389696,0.490236938065151,0.848952566366229
"Gm8806",0.273445049293538,0.443202389690035,0.78402030663496,0.863513462718769,0.168738265049946,0.488069419482707,0.274408251731807,0.665594606041334
"Gm8813",0.721587581290716,NA,0.784008716487749,NA,1,NA,0.719990281337129,NA
"Gm8817",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8818",0.000256264336842087,0.00121500693364586,0.560446909125257,0.721945798931733,2.10822926106445e-05,0.000282687704887159,0.864303837864521,0.963372191532509
"Gm8822",0.931079416427609,0.969018211513148,0.20236892084681,0.346735501949219,0.17275242656951,0.494624233991958,0.100052567284233,0.387931013999241
"Gm8832",0.675910516044764,0.81755512746915,0.0265932371094749,0.068585931402002,0.0080318317418542,0.0496821170123498,0.67408200362525,0.912462906168458
"Gm8837",0.0805732686492641,0.173326110234296,0.0935498486549101,0.193867067856325,0.94340779015995,1,1.60431957776128e-05,0.00031044460071754
"Gm8840",0.721576726519571,NA,0.784019857609902,NA,0.93444565502331,NA,0.719968586438846,0.912462906168458
"Gm8841",0.741710104567691,0.84372553889435,0.634273796837163,0.786308392872751,0.883649723189649,0.998134397389696,2.20723316615106e-05,0.0004056725853827
"Gm885",1.13506860701091e-06,9.08780014616618e-06,2.54799873388652e-14,5.48175593530557e-13,0.00772784931387206,0.0481754170392449,1.22222643635546e-06,3.20974452005695e-05
"Gm8855",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8864",0.339722023413749,0.517707062107252,0.784025964657013,0.863513462718769,0.21655493817436,0.563557958446722,0.340837126656336,0.735661525257573
"Gm8865",0.339700302407501,0.517707062107252,0.420796392260166,0.586849157392229,0.878524193594221,0.998134397389696,0.340796050994752,0.735661525257573
"Gm8878",0.458545456178101,NA,0.784032146117771,NA,0.306755469907723,NA,0.459876877505422,NA
"Gm8880",0.458520276900631,NA,0.420785494253887,NA,0.947749474990623,NA,0.459833045010645,0.831885119568326
"Gm889",0.352534852533452,0.530906247919279,5.59593950391797e-05,0.000286721168568229,0.00151656631606256,0.0118512517921204,0.00706233737347938,0.0527065132361621
"Gm8894",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8897",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8898",0.013427216656919,0.0391495683035659,0.900112418933215,0.94764198395533,0.0188400228696201,0.100460991513302,0.682847090088385,0.912462906168458
"Gm8910",0.582894620632788,0.743761350252887,0.778801877946293,0.863513462718769,0.403428238601956,0.778513803796418,0.0869961550414521,0.354349305421768
"Gm8923",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8980",NA,NA,NA,NA,NA,NA,NA,NA
"Gm8991",1,NA,0.420775793407827,NA,0.241950840040436,NA,0.720023624816577,0.912462906168458
"Gm8994",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9000",0.767894424959387,0.861845757817084,0.846552640447712,0.9096696853519,0.918959425444471,0.998134397389696,0.444856036825657,0.827301463407593
"Gm9003",0.925604309184156,0.965415999620083,0.122006234037767,0.238888553629978,0.101213174728152,0.356086182969224,0.18552823720242,0.542403838565543
"Gm9008",0.746987014256693,0.847216222082146,0.666157710116053,0.812186836464548,0.912902360527338,0.998134397389696,0.897672208068264,0.972433240209682
"Gm9013",0.937776272594611,0.973281698419591,0.775236562100172,0.863513462718769,0.835429194749076,0.998134397389696,0.963697365159505,0.989992382802379
"Gm9017",0.0154450929096418,0.0440862893422951,0.078414916131525,0.168720439167786,0.507591823500229,0.860576958788111,0.0318685991593998,0.17178188747443
"Gm9025",0.721658372040345,NA,1,1,0.934531737233611,0.998134397389696,0.121407826844107,0.43256465376979
"Gm9027",0.458491148220086,0.635380044173306,1,1,0.306705651948579,0.674689131243787,0.459892199444876,0.831885119568326
"Gm9034",0.848889827830003,0.918409292896882,0.075818354896217,0.164285460679979,0.0498054975838205,0.215652092641436,0.841153655282092,0.955626735875819
"Gm9043",0.0570687106203009,0.131185459886407,0.690886317610727,0.830193213030114,0.131995711064452,0.422528501998939,0.510404119719788,0.863456463990286
"Gm9047",0.721572246012645,0.828353272998519,0.784000847243924,0.863513462718769,1,1,0.719974957644607,0.912462906168458
"Gm9049",0.103562015371759,0.211431616743451,0.0665963690786995,0.147544941503896,0.834146482944244,0.998134397389696,0.489483216084305,0.848952566366229
"Gm9064",0.0025750853655033,0.00942176523668676,0.339087366034804,0.507077293647107,6.46392108449756e-05,0.000727427238351844,0.00275882696666338,0.0249575219463336
"Gm9078",0.721587581290716,NA,0.784008716487749,NA,1,NA,0.719990281337129,NA
"Gm9083",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9104",0.779480387687406,0.870002482226179,0.833551783968885,0.900119993288143,0.623561125928613,0.927793958897457,0.837340120000492,0.954139654861166
"Gm9115",0.721599515818157,NA,0.408795797282485,0.577025866191982,0.233601402274111,0.582907697486842,0.720002041338494,0.912462906168458
"Gm9153",1.67720653633189e-10,2.50435311171591e-09,1.88993392833651e-10,2.47892900477653e-09,0.980322172648716,1,1.74975701171465e-10,1.0300835386789e-08
"Gm9154",0.863251570673191,0.927753617487155,0.910320351076444,0.953968562097362,0.952428908715516,1,0.232466869325629,0.614741240112071
"Gm9157",0.842205444479913,0.913891200725339,0.367491428062648,0.538881078923637,0.482437460708511,0.84425459474165,0.746938702499026,0.922662387752962
"Gm9159",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9164",0.37503817624188,0.554011259014421,0.408784935729444,0.577025866191982,0.950475171569641,1,0.376216902408871,0.770538713590325
"Gm9182",0.0972010503850942,0.201350259743015,0.115431572470899,0.228652253688302,1,1,0.72005243144467,0.912462906168458
"Gm9222",0.144808618734093,0.273099641210095,0.0321773971104198,0.0804330496379505,0.490653237564015,0.849095897860876,0.61274437072803,0.912462906168458
"Gm9234",0.102077490617539,0.209195982352459,0.866533391742167,0.923052691856352,0.142259910113054,0.443238603434766,0.927345491261597,0.978621946532547
"Gm9242",0.437247547621912,NA,1,1,0.290182550997024,0.656859779575687,0.778918594549197,0.933672736961
"Gm9246",1,NA,0.784032027659444,NA,0.934456913784859,NA,0.719990612400701,NA
"Gm9282",0.204944875182048,0.356836038579913,0.784036296428603,0.863513462718769,0.121447981313415,0.40200805916964,0.932308074444771,0.980455369887037
"Gm9294",0.146857936996583,0.275732800203187,0.17179646501762,0.306047818667678,0.93450313413054,0.998134397389696,0.157072113324141,0.491799560708596
"Gm9307",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9308",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9311",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9312",0.721658372040345,NA,1,1,0.934531737233611,0.998134397389696,0.121407826844107,0.43256465376979
"Gm9329",0.721631235797228,NA,0.784008716502742,0.863513462718769,0.934515070060324,0.998134397389696,0.148948465285465,0.483000610103741
"Gm9354",0.240450586093329,0.402836696191827,0.784034052084492,0.863513462718769,0.14567587672651,0.449903047362653,0.241331703222922,0.624684825087795
"Gm9378",0.488903017340533,0.661174332245947,0.231994591651543,0.383574255879706,0.606413029492558,0.918172087549006,0.490259304176998,0.848952566366229
"Gm9385",0.00761909481775013,0.0240482477298329,0.00330160230020184,0.0111685693711328,0.786056825400027,0.989259526497757,0.554676326923649,0.88950314408875
"Gm9392",0.0344304314905159,0.0867885100885368,0.142303997578669,0.269585150863565,0.514750589772425,0.864955284585745,0.136975389556947,0.464596418510782
"Gm9396",0.488911923569084,NA,0.784032027673807,NA,0.330664844798253,NA,0.49029079098552,NA
"Gm9429",0.437279514350841,NA,1,NA,0.290207279603559,NA,0.438566403363261,NA
"Gm9432",1.22907801740197e-16,3.89636385314328e-15,4.43654015139534e-15,1.03671821134851e-13,0.630154154427272,0.930984049003146,0.379176325718337,0.7737156340393
"Gm9479",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9493",0.0971441811503361,0.201349052203278,0.115356225843611,0.228580864046465,0.934542910769984,0.998134397389696,0.148963173389076,0.483000610103741
"Gm9530",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9574",0.437279514350841,NA,1,NA,0.290207279603559,NA,0.438566403363261,NA
"Gm9575",0.458481476338108,0.635380044173306,0.420774314744553,0.586849157392229,0.947785776638266,1,0.390997543187941,0.785114213036029
"Gm9581",9.61454537933385e-06,6.40935597823039e-05,2.63927521897097e-05,0.000144866717050416,0.788238216365279,0.990700186430382,0.0996550244142912,0.386962267940959
"Gm960",0.98339998045605,0.999347869214189,0.396161683473213,0.568963467985136,0.384378941093019,0.759878491863047,0.626048679780501,0.912462906168458
"Gm962",3.55499168178727e-05,0.000208844651955997,0.00109493484032272,0.00418894701975243,0.379214656078454,0.754109732911718,0.708583723052749,0.912462906168458
"Gm9625",0.898116462285059,0.949428745121566,0.838430260492769,0.904019188363101,0.739703977612972,0.975230135096237,0.0724548689546794,0.312772613303253
"Gm9631",0.458536872579129,NA,1,NA,0.306741383776612,NA,0.459858816858377,NA
"Gm9670",0.0433993091649766,0.104974731470972,2.6368170657151e-06,1.76230172163639e-05,0.00858026368999813,0.0523820473528579,0.0013537900109531,0.0139931794133085
"Gm9673",NA,NA,NA,NA,NA,NA,NA,NA
"Gm97",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9703",0.54112710164154,0.706384861034603,0.373147584220709,0.545264987035725,0.779540388815947,0.987757236710539,0.903222983304159,0.973804173787923
"Gm9719",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9725",0.420111653788378,0.602784229855574,2.06323837606553e-10,2.6897532113163e-09,2.60971097669433e-08,6.73592290298249e-07,0.00176358474353728,0.0175422217011575
"Gm9727",0.721622570966574,0.828353272998519,0.420785528419821,0.586849157392229,0.241958382081034,0.593033187743506,0.148943316733421,0.483000610103741
"Gm973",0.182971778566734,0.327776488019444,1.46463650523129e-10,1.9503164528512e-09,2.85421314796619e-07,6.14741321745962e-06,0.427763740548799,0.819445954417411
"Gm9742",0.437246692438951,NA,1,1,0.29018188945604,0.656859779575687,0.756912694578908,0.924924306208665
