"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Htra2",4.57877712157851,4.98061998391149,4.81624232141909,4.7357966781553,4.95172159888909,4.82157092581585,5.33366467724783,5.4006510078693,5.66607274809096,3.54558606474587,4.7369155319751,4.76623579424974,6.67870746080914,5.80666598920541
"Htra3",2.21142047299105,1.82131898064282,1.76819251937071,1.99193947120707,1.75640470810627,2.78366112643902,1.48238141577558,2.54296571623505,1.86690002079035,1.73987059133814,2.29757767525343,1.73723137604505,2.0658868588658,2.7882609806638
"Htra4",0.880112711267258,0.861275419462758,1.08104751555567,2.29447687398247,0.865072057751009,2.46362558948441,3.33842989862661,0.739681730928556,1.61922607747231,1.42417923799572,1.6135428364101,1.07528871162552,3.89470935040015,3.26250999932784
"Htt",8.53104645930504,8.1992833791365,8.62288673940731,8.24240681209326,7.76157685226645,7.96916439009146,7.9962324784154,7.6253123395952,8.00480579443248,7.88894382592689,7.80513503231693,7.36355333702688,7.64528853098235,7.72438285837397
"Hunk",6.63228124708652,6.55903512097231,6.99277254466076,6.58245573362651,6.33347963519237,4.37932489786917,2.46746470716324,6.10704679925286,5.71894686146822,5.46770029058386,6.04164273536478,5.01869107478131,5.18605299283775,4.67745222336092
"Hus1",2.70452311426947,2.9962761762001,2.4796380672777,2.46543037060863,2.50629660580429,3.06977398979314,2.51520468538062,3.30279070473087,2.35625643997057,2.22418583033131,2.84241568222896,2.83986343709509,2.56477848178998,2.32708236887642
"Huwe1",9.25172651342188,8.98361417935845,9.21062771725851,9.28544104925056,8.68305954766341,8.59601632285652,8.9505845212198,8.80302135374185,7.87528067491574,9.09930406687979,8.86005246035713,9.26703781520853,8.28062950487471,9.22618024706659
"Hvcn1",3.40892128787246,3.1469049082893,2.83358098165637,2.54860029277089,2.72169114358487,3.03811513403043,3.204973446608,3.95054394554031,5.10137560061439,4.15009221600651,3.21067969699357,4.07257106409,5.29688765701867,2.37213189189675
"Hyal1",1.78371036968385,1.54672040682657,1.57494427370097,1.39075294469069,1.88498773428059,2.24162519092259,1.78853320301926,1.41270817322455,1.56887273353239,1.44787996629826,1.75893410273001,1.34056401896818,1.741373460515,2.16190104071092
"Hyal2",3.81952379364063,3.1808123438122,3.51954790589324,3.20962455194852,3.45519452196921,3.08778831522538,2.88305257905947,3.56658214551492,3.87701576853597,2.63748912595043,3.32981008768378,3.85176262778936,3.06140809690272,2.45575575273347
"Hyal3",0.761089530643222,0.792530341359007,0.759110713433592,0.583357213890014,1.01154236600055,0.688976635834639,0.620380739742703,0.73943527821514,0.770958132784508,0.672721998486591,0.697675318133726,0.59693698132844,0.888364996967219,1.21862415216245
"Hydin",-1.2803908116447,-1.24324071104895,-1.25229630749482,-1.28032723908142,-1.28043639792742,-1.23556519297541,-1.28088611668733,-1.26547845236497,-1.22807450986212,-1.24454147453377,-1.28044111518734,-1.27292895211447,-1.20839402570501,-1.25949477144082
"Hyi",1.80960440382289,2.25099985981856,2.2887015441719,1.82035116242318,2.26779216867885,2.46603629005576,2.65195209058599,2.52969568998613,2.06911825513708,1.94862339433461,2.42915924877298,3.07010089916049,2.27326437211019,2.4068131953461
"Hykk",1.79559705049047,2.31484703374419,2.23428446323209,2.31561457635433,2.39441321684834,1.85354185110514,1.82007002491545,2.33802736294655,1.80325332282242,1.68798588553077,1.72158567495455,1.70141068020182,1.9873395872507,1.61548119921845
"Hyls1",3.55998075568142,3.83568561614056,3.46891240271552,3.47085840652385,3.54311762680427,3.26836939810451,3.57821851041223,3.77108483814089,3.32065193921508,3.27383637865272,2.88264973116439,3.13267943383245,3.12702872970529,2.80265771085961
"Hyou1",7.10954077316158,7.27433980917027,7.14914931520803,7.19045995566539,7.07429636983196,6.72557749051089,6.9325835492603,6.92757500004462,6.55573663200047,7.34887844538757,7.19409696876347,7.0580711303968,6.23719205177014,7.77803306831736
"Hypk",3.26148057023453,3.04491938661188,3.18782837410228,3.54593274119164,3.41941006559619,3.14231818159052,3.69322728574144,3.32603151895851,2.74342253886689,2.56979474147975,3.71751778542183,3.00292274688011,2.95749996068309,2.41769956829709
"I0C0044D17Rik",-0.107296743278265,-0.118994301266185,0.122287366434089,-0.0151501293237215,0.432131737240126,-0.0975945650286802,0.113917004183181,0.0617095333477719,0.337313791613709,0.0181198652127103,-0.1083843043976,-0.0913223570388199,0.213011734358133,-0.0625020342167258
"I830077J02Rik",0.824662342684298,1.15188393679953,1.00266673443221,1.31860926038866,0.816632861325091,1.14882857206639,1.0715199461354,1.09879836942734,1.04024619864925,0.896264543568265,1.13270997857618,1.23322956212337,1.5859893026751,0.81498927338595
"Iah1",2.37849319729242,3.01602795622924,2.92823772633518,3.45954380388497,2.62218225937845,3.29142038485528,2.50521544396746,3.08532181904352,2.44809974756204,2.29986862816211,3.43142631845327,2.58947943554295,2.66132422905313,2.16837300470194
"Iars",6.15894616468403,5.81377314371861,6.12131509776856,5.8737126949935,5.89308055424164,5.96539755515518,5.83078006637643,5.92299392293325,5.80770818703161,5.22871531299977,5.92197284842466,6.00714876175235,5.33796648961369,5.799179067218
"Iars2",6.13843036647455,6.30579854752621,6.65922088122493,6.10773511018398,6.27542555103774,6.61577505523038,6.41625999123553,6.18151453043423,7.3361557735013,7.48581519917604,6.16288995627847,6.52762244024679,5.96786557043439,5.64998608949755
"Iba57",3.78489431654352,3.43465862306761,3.0253830303802,3.17270701730437,3.2390842850438,2.94159036987454,2.96334477629233,3.57420427957607,2.84409771111493,4.16808127732571,2.52920806014958,3.45120557284844,3.07043792807104,3.9028033859113
"Ibtk",4.97559880755405,4.653545373595,4.54990071749134,4.47807964270259,4.6026129566572,4.6993203485363,4.86955118841872,4.35341569390384,4.67901344823298,4.63321057348006,4.65179848888895,3.27313021919213,4.06123503764682,5.54904859655602
"Ica1",6.33251102054656,5.73891797519781,6.01826061537391,5.66956314164099,6.10153340734181,5.89992738217768,5.87041913861964,5.93996193941627,5.45771710291587,5.54406863638317,5.75539019622689,5.60757711989797,6.23716511841298,5.29791659042566
"Ica1l",5.31404512655947,5.23953692943678,5.42945350718415,5.49077821485663,5.22205703080792,5.60429670786366,5.52936914587337,4.97416183862355,5.22323059038284,4.90673463680766,5.00355649293438,5.52348842899497,4.99510940223131,4.94442481351485
"Icam1",3.52860180350134,4.6318524786963,4.75139860874598,4.58217388635926,5.61332822107153,5.15180291298713,5.07062197334098,5.56188122475553,7.14462827309993,6.68747918669409,4.94818145206894,6.62191025088588,7.15298814767393,4.62469534761389
"Icam2",0.0517931202241631,-0.0229110295034612,-0.0365073983879968,-0.0317873576497779,0.0827344948615972,-0.0807190124652435,-0.0184548005591143,0.198951865976707,0.0423056876360289,-0.0139462448477501,-0.0841459894523883,-0.0786133549531896,0.109535155126162,-0.0650274164418012
"Icam4",0.508891431018719,0.668358976326798,0.717315023507769,0.73499869014537,0.662747801134032,0.89019059513842,0.972277839085002,0.566446426739323,0.678371766337923,0.590078309097772,0.562737206061474,0.520411442616392,0.783895645270079,0.536045500681307
"Icam5",9.60502396923613,9.64983666119711,9.4076745766806,9.25523281012526,9.22652066298454,8.99735439399825,9.59240596170915,9.49185049978786,9.34036211629897,8.69504121606526,9.2909772322759,8.46886101410345,8.59088111572275,9.52050404286698
"Ice1",7.61004908105797,7.36835068280996,7.49179525441364,7.80992073062251,7.44323586276081,7.12376627225932,7.70448433711063,7.13697756026238,7.19359112843718,4.98282408215264,6.96377534894355,6.95631942253098,6.53303174047301,7.68634101523146
"Ice2",2.92223351632222,3.47387004567102,3.44789376025131,3.48398554265989,3.02776132232721,3.92058779173933,3.44263826151092,2.655067106602,2.82249054828475,4.02460608199282,3.06586507470006,2.86884274188791,3.04548130349852,3.43448479550968
"Ick",4.19172975161722,4.56811294122358,4.32601883898547,4.44509913438289,4.10069596125973,4.41851961374465,4.44299764153836,3.99801894872465,4.92217957526727,6.71268058888011,4.7155969362361,5.75275373094264,4.56397143825922,2.92607397821069
"Icmt",6.61029611178543,6.09080437512508,6.34217134365148,6.62072741730976,5.97306345945919,6.47893230298031,6.04635639470687,6.23101534993488,7.00249314779748,4.87880577013583,6.30448507230325,6.28426798264414,5.48596308648327,5.29902424536149
"Icos",-0.280856451627958,-0.230063468596477,-0.281823691081701,-0.364360137779232,-0.285693871100638,-0.362599114516479,-0.366824790066001,-0.195466754882733,-0.258535329556887,-0.301995194727686,-0.364856149544582,-0.361194450162986,-0.206594294580564,-0.341460164769098
"Icosl",3.76163421748564,3.58233651099809,2.6648457021446,3.51172707206969,3.78825584267778,3.32105777506798,2.98989043252584,4.18711372024488,2.97611825181632,4.77819244370267,3.28878706269937,4.23007275820069,3.21840908427894,2.52312055195472
"Ict1",4.90746837095664,4.92530871749058,4.94552048643817,5.0887533852325,5.19454682404464,5.5502593617794,4.62664803467379,4.78620678810948,5.38969741999041,4.42405763230255,5.23672422102978,4.01887819491308,5.12147638661355,3.10055172254701
"Id1",2.19676766217009,2.40397151708135,2.24250989685777,2.50640268524887,2.06667956702211,2.26103071003621,2.33166032581152,2.29023738354559,2.49564628102235,1.94974814949751,2.06466094072211,2.27288950700998,2.27498259948449,2.95424678632367
"Id2",4.94617714637246,4.91665247955996,4.64934368895854,4.94897794019431,4.90134257959924,5.59895276147403,5.7336319316966,5.68819189902429,6.42163414551851,5.47921926046495,5.26486228905295,5.689214401315,4.5834713445517,5.73345219522256
"Id3",2.88568126546062,2.44380312077821,2.67177746196548,3.18566544419364,3.12631143147281,3.34325130886227,2.82154628482399,3.18337345608446,3.42121167788082,2.45470947799225,2.45737458673481,3.47013776662769,2.85858882402755,4.06094740793952
"Id4",4.5739929007053,4.53592802736453,4.00961406643976,4.89090578177923,4.21773361570843,5.01844912452204,4.52577988099353,5.2794374311817,4.11153385890521,3.66747982060728,3.95910196201421,5.76667929528592,5.63437578620994,4.39743670574594
"Ide",6.53523625415158,6.6553857651427,6.51410766473188,6.45972198960327,6.51355905937062,6.39929389636682,6.44339004516515,6.46666726407068,6.50806183101195,5.61400005916555,6.29045241240218,6.30398929080941,6.71279718710441,6.92537737879247
"Idh1",4.35771896779527,4.59664631335329,4.23313136020897,4.4322183203116,4.97915159868455,4.98323468116115,3.99043008716082,4.9482961172787,4.99120724192789,4.56564602429859,5.0563365902739,5.32886869273398,4.67845286457693,5.31836164845156
"Idh2",4.88463087744113,4.47332499400958,4.19813361254518,4.97998676117023,4.74045411431014,4.62045254574424,4.9647277256094,5.26359596661919,3.80376794475394,4.9355700156492,4.73411542873729,5.43766993023877,4.16060757545554,4.68472684494502
"Idh3a",7.42977125185103,7.32246248628819,7.50535969482831,7.38726055477004,7.83175123000123,7.40877219135434,7.10497240123169,7.206967113333,7.16034969291533,7.83061622339261,7.34780536078675,7.26641983359082,7.60656545585906,6.13018828502106
"Idh3b",7.64265139607241,7.90239244523529,7.9218826813994,7.86142700667583,8.18163381291914,7.73328597836002,7.9418067265421,7.95571123922101,8.21273779383187,8.08898273809445,8.07578728045577,7.7941000969454,6.52870359514773,7.30372254857642
"Idh3g",7.06649463986664,6.81706772296226,6.97771778887348,6.89393094543832,7.30537678557878,7.13185306110119,7.07584160292461,7.18585381306585,7.01314478788497,7.1839710858024,7.25564374416142,6.64761529994701,7.08523311436421,6.46379119313379
"Idi1",5.52111945480703,5.39325394988964,5.49460043052179,5.36317219849404,5.14234628241249,5.14110490542107,5.43994310999951,5.62848238200451,6.15335501123109,6.10479360518993,5.86762241752287,6.63261473510195,5.91625327156398,5.71658358481975
"Idi2",-0.771045873419896,-0.809907093624183,-0.808667210039835,-0.808490256372818,-0.644502602816112,-0.748068897578407,-0.769354402500086,-0.809528535638238,-0.727025924157169,-0.756305979918807,-0.808767510447089,-0.806699668248096,-0.692031880930227,-0.782894569618814
"Idnk",3.76998263899436,3.90839767877049,3.79655693669525,3.91348437770693,4.54057652441088,3.55770825783661,3.44415462863471,4.27030245018829,4.42322789514625,5.15637590934225,4.32183449010975,4.08814649885238,5.33561806098105,2.75331105253542
"Ido1",-0.962604799974432,-0.928659890675548,-0.804798034237973,-0.924992034543676,-0.962689723701725,-0.961727653081446,-0.963533236893471,-0.96327939456754,-0.890488788127257,-0.91539749952128,-0.962698513930801,-0.958337743844476,-0.860719154819664,-0.938016565297762
"Ido2",1.780771538955,2.042640968895,1.52586743202247,2.24106578855517,1.25188435110841,1.58427365798743,1.22951419648289,1.86928776495166,1.516692905578,1.39384443827815,2.04043164821786,1.28865000233081,1.68730809601351,1.33208123986643
"Ids",8.3403868992607,8.41281778180669,8.26131027191637,8.61090611042539,8.64378685599123,8.60211622634563,8.11344756987117,8.79714377299776,8.56817792423283,8.91814019019707,8.34867244865938,9.3971817100978,8.39220893922405,8.7981583729655
"Idua",4.06758208161498,4.24514096486186,4.23260630973957,5.0755434534129,4.51033289236754,4.46799100442301,4.71709428191935,4.32144025369457,4.62918564364432,4.94410278092035,3.44141066501439,5.3515840855085,3.99186218209455,4.7319492184871
"Ier2",5.73245178461509,5.44695170123123,5.29559490309821,4.84320292675257,5.19049034365634,5.71789384235885,5.64820377468502,6.20962011484791,6.0975209244818,7.04543528910802,6.07593461512831,6.07296761711199,6.00460581472285,6.71024753121213
"Ier3",2.84360398736756,3.20821792935871,3.12297067571093,2.67560401760592,3.38639918585549,2.16964410911851,3.32782252729588,3.59233924956323,3.95589338137315,4.01883220787369,2.97461181354389,3.31944991052528,5.1313532750872,2.28037123456986
"Ier3ip1",4.40629879083063,5.17576453134928,4.80954070322507,4.81952836103168,5.61461034043707,5.64047629330765,4.87260272269474,5.15217093861222,5.35283697289352,4.69677872335433,4.95678554754451,4.78117955596462,6.51974218312427,4.56032869337858
"Ier5",6.36539487276464,6.39584596361525,6.29519792081634,6.28622299007827,6.53699622760291,5.87960394260173,7.01737124824525,6.91841380171377,7.91085675271414,5.89732388796579,6.07237407772181,6.67958633420997,6.52566695934987,6.33925074697254
"Ier5l",4.77087024969236,4.33540076934508,3.98448713133522,4.489143899689,4.13777336367298,4.65294539909531,5.08868228605691,4.74223428054167,5.71063504843867,3.3717199344387,4.70350486962904,4.85835323760015,4.08528142754246,5.64924125356462
"Iffo1",5.75531863955435,6.05877086243837,6.03800818727001,6.03719202868628,6.71160366778648,6.60767034491626,5.90519629071963,5.84625378366296,6.62914638389178,6.05406591146467,6.36206843377281,6.42340628180982,6.15490967126177,6.17900094686494
"Iffo2",5.37448274683474,5.0545292884962,5.30841614036573,5.00170803726468,5.12690413415435,4.49231900641629,4.9419193041096,4.94260198750976,5.71796727685153,5.34806560064609,4.97518641851152,5.49541607466233,5.94972359092782,5.29742105836306
"Ifi203",1.51229434983967,1.69610105425345,2.02344276124525,1.8831470935072,1.73676707549068,3.51401574993686,1.96933201265277,1.72951637675226,2.53454090778353,3.01400747261769,1.9995247899603,3.56383392751863,2.28492497657411,3.08978226969765
"Ifi204",-1.52721145537465,-1.52748022811075,-1.52721625542471,-1.50272781658554,-1.48529115709548,-1.52349516598609,-1.5274707120262,-1.52740034332502,-1.48939836414043,-1.50057724898499,-1.52723785988109,-1.51984858096572,-1.47603792580438,-1.51072855418931
"Ifi27",5.86273625209798,5.29018745527541,5.23435508191842,5.25675464767416,5.74091631940982,5.40327926732583,4.69376774819914,5.7672899720237,5.99380149089011,5.62312517429108,5.57870101287787,5.32197248058405,4.53466818320505,3.25565572494845
"Ifi30",1.95855845815821,1.83027608499744,1.82577372719526,1.77120228488027,1.58391669146685,2.13542149999339,2.41555802582872,2.59008137161803,2.3532943821657,2.12661077282272,2.38347406482605,2.23918565276179,2.12820073976696,2.53910825272183
"Ifi35",0.529956421380317,0.641079357550664,0.589305409077688,0.984842937563218,0.688961816589529,0.629732111736533,0.68730042136285,0.830535431476597,0.705809000328007,0.614339697481315,0.529132739708993,1.00173357596509,0.815128489464671,0.559372047796622
"Ifih1",1.12833236344454,0.937907688707494,0.924194402051057,1.15054998186578,1.15408239070543,0.812022717512841,0.883981011520427,1.45573557992836,0.998284041192564,0.890183691600668,0.800408705493653,1.22282879842238,1.12748011709015,0.841962199384112
"Ifit1",1.14051588864781,1.13404063423244,1.18845364917119,1.39204343381711,1.38422709225407,1.23485779949355,1.23410567118982,1.29755231005771,1.16166188139142,1.04899598152584,1.38207793246491,0.98543154451545,1.29631447229475,1.00942715867759
"Ifit1bl1",1.45009363223103,1.57730537873315,1.70744994192463,1.54212653846624,1.88583125290695,2.20880075043742,1.52276485527248,1.89121839503654,2.35888708847707,1.45813056540813,1.50767378129878,1.83481500979484,1.77327300822455,1.38277525336986
"Ifit1bl2",0.536042356292841,0.95742693312917,0.648903843200713,0.714453956068984,0.692548370742561,0.54333477810986,0.94129888681279,0.653803601579298,0.70927195294634,0.618662388070348,0.53524360313137,0.927549802382087,0.817563926699992,0.56466632229749
"Ifit2",1.57420353973457,2.00678220784642,2.28060168654909,2.51730463256947,2.40319121300079,2.64453514340208,1.80794785411823,1.54527347066486,1.90955763354351,1.78559669237334,2.68822405681877,2.5843549373817,2.10823437011906,1.69542309801574
"Ifit3",1.41457396753208,1.51145029162616,1.60143827540674,1.92365676123149,2.07489003901325,2.05953557930072,1.37391773619961,2.03213443355811,1.59571671619905,1.47793226942645,1.53251376831253,1.90493816279241,1.76700390084939,1.79167315956759
"Ifit3b",1.69212568047744,1.34773280353033,1.26216288151315,1.6168949565372,1.51559737870356,2.07209747960214,1.56712179298774,1.37621093040147,1.45990711462033,2.30613017747546,1.56751586266641,1.2178931748828,1.63336023739462,1.26487065341517
"Ifitm1",-1.06522499957533,-1.06611324925681,-1.06524070744874,-1.06511578010798,-1.06530336638941,-1.06441563288884,-1.06608148779826,-1.06584734678375,-0.995729524551739,-1.01911196359301,-0.863989330894699,-1.05942105985342,-0.967784014842919,-1.04034505423037
"Ifitm10",5.11127621999282,4.58348903730671,4.9764702324857,5.34610740216491,4.69503633966469,4.81037989603473,3.55942706088374,5.40481651599895,4.79500952357193,4.98186237495945,5.89563697563474,3.83752817273628,5.45399533068487,3.71525599659633
"Ifitm2",1.38660946578159,1.50963899647763,1.38244460934756,0.962359652114411,1.22365003723349,1.13971419942929,1.07927421836784,1.59739055507476,2.41413227409248,1.14373694041019,1.89283552967495,1.00870645527859,1.47578261174997,1.06749059544758
"Ifitm3",1.45761781280896,1.28007641665851,1.21656872687818,1.47640122259116,1.56813764650968,1.48563353458533,1.97796122772978,2.20125107421334,1.51657197491372,2.19637440966586,1.21410224389565,2.283315543601,1.69683424242318,1.31294619720884
"Ifitm6",-1.26341715414061,-1.26402136610991,-1.26342787340732,-1.26334258429733,-1.26347061937918,-1.1247439631383,-1.26399983230778,-1.26384092435784,-1.2063183781229,-1.22444119078509,-1.26347615149059,-1.2556831924779,-1.18465890811174,-1.24089812768465
"Ifitm7",0.721875957891458,0.797985120640579,0.840299103928015,0.655542501721051,0.883730239137354,0.767428718628666,1.2672525382273,0.683596689874957,0.855592806303371,0.750378430871804,0.775809163082829,1.4360764166742,0.981339711702771,0.694182923656891
"Ifnar1",5.27106535404245,5.60275837484584,5.40262713759361,5.71563332907166,5.2647094587345,5.18974973772459,5.31767469297303,5.1410573906897,5.1262246360135,6.45529078881629,5.73962449811191,5.97695855077617,5.1562575717388,5.86381881589881
"Ifnar2",4.74552902540469,4.27943145366327,4.18478752386629,4.54702791976441,4.3466667357873,4.61208558339389,4.62936795766287,4.81817397071685,4.86754188361056,4.29626214434075,4.36379372671259,3.48885008647463,4.51502980645084,5.3799561604144
"Ifngr1",3.02658699195197,3.06797909385644,2.85559512072346,3.1765112980145,3.2082340147866,2.62519861646767,2.88962206718893,3.53857042301184,4.36725238139145,2.628079684465,3.83148096642437,4.33276929308543,3.08267844353775,3.77960846801656
"Ifngr2",6.24769932708863,6.3819790581443,6.28239702331034,5.54699502186186,6.46896020458545,6.29807469425346,6.10699249783625,6.30503371997956,6.77353301473105,7.08385912893697,6.47409297986896,6.32438463613851,5.95602121049198,7.18457291906631
"Ifnlr1",0.107105594263928,0.0859339347825596,0.106757521514955,0.21964166846425,0.29131927571194,0.123956174583921,0.168053655186534,0.480539252490658,0.376815864140622,0.264086042007862,0.105178522946174,0.134545780625466,0.511544851707907,1.68698075462216
"Ifrd1",5.5238126522997,5.95921625878421,6.03595160045833,5.6987710618364,5.90180958806455,5.6682302713135,6.31211121745984,5.80163002300209,7.06467240262785,6.44542316553273,5.95188090316054,6.37339716077782,5.47508924545585,7.16228052998189
"Ifrd2",2.32779426589141,2.76124529844261,2.92090379353762,2.17627966701069,2.56899203847914,2.82765217821532,2.84646082233529,2.77727129568426,2.22417991582182,2.09981401083756,3.14458490760748,1.91197096191728,2.43581684103518,1.99167362762288
"Ift122",5.59637971409181,5.50603348581482,5.52671051198433,4.8516516640942,5.17261663165198,5.10902618104047,5.8995083051049,5.25801694808389,4.43379003079366,3.63518734241283,5.35663792021282,5.22360758223483,4.50969488404174,7.05656091134672
"Ift140",5.54964740071537,5.16916943781587,5.48198033484216,5.22558218224832,5.0942038386099,4.98165426827402,5.32168482050121,5.49919641703324,5.3692172011563,5.41269660649662,4.69808672126739,5.13848297892087,4.47189519425321,4.68450425300076
"Ift172",7.23137500964921,6.7897162314361,6.74975308414083,6.56852941133692,6.74491458989123,5.7087740158057,6.36141838571334,6.56851597441648,7.19023436283696,7.05678539058137,6.30058567689969,5.87855026545101,6.54453719542701,6.11430981759065
"Ift20",4.78764522818414,5.40394838353457,5.55467444788193,4.98125564417594,5.54501215229635,5.21311060285835,5.76551301863212,5.27481202440678,6.14482196888929,4.92062812092339,5.21928687663432,4.59059024186661,6.79009495714846,4.29904596282624
"Ift22",5.1782527049653,5.29415355380216,4.76683036179369,5.23149297806132,5.52576299901044,5.58006087316385,5.08409274703954,4.98740096399585,4.95251343017565,5.40101525183048,5.47743732977235,4.71276898781734,4.45206814213399,5.03684257726353
"Ift27",2.59086326550917,3.01658845119983,2.84515962105991,2.79491391205527,2.98189515182739,2.94843229079974,3.57904031444904,3.51784053342234,2.65064448298022,3.25792803730786,3.44063752138671,3.33955792057955,2.86387883465365,2.56358437649631
"Ift43",1.65737476306159,1.89607213674736,1.71767524304478,1.96802640811589,2.04159181698145,1.94568033347023,1.93983570119899,1.87724726301461,1.72658755330862,1.60455137334304,1.81298075035797,1.47573757573545,1.91177951131039,2.77749413068289
"Ift46",4.6119223243211,4.88306708231303,5.23247380872441,5.09515149151282,4.59695007577234,4.88471744000442,5.33941349830808,5.01034943898308,5.59143572059057,5.57286514837345,5.14789837090062,3.81722145983049,4.31956898044554,4.97229371986669
"Ift52",4.73363898931594,4.87450256116792,4.60147379415257,4.67200857256711,4.26674850909204,3.72292853256468,4.66200732821409,4.45843567191265,3.52674305061074,3.52286450671383,4.95131682030589,2.63111330726373,4.79135496485863,4.65620068803263
"Ift57",5.41365040714599,5.43619647273129,5.529188651132,5.4998900179644,5.38414990755496,4.7280832907932,5.71839638314257,5.3320108384491,4.97819068940037,4.18459748177524,4.9142348306743,4.34216962768217,5.33938230674914,5.7209304208586
"Ift74",4.44996443713035,4.26990452790901,3.92220325553314,3.99852386014642,4.29241415112488,4.02773391450229,3.89578444752082,4.42290563948963,3.87296546933698,3.48886280357623,4.19790163298222,4.4953684011134,4.71548617365049,4.60050344365843
"Ift80",4.90301548011484,4.6898878248594,4.72762332801985,4.21713353254345,4.84225607534541,4.37458601798675,4.37839964344274,4.94367925091583,4.88308837919677,3.35137242109259,4.52385343842821,4.42064116800761,4.94653992149349,4.27911014134652
"Ift81",4.65071072936392,4.87860303217047,4.86520354925476,4.92225432312072,4.94423856966295,5.13458667097153,4.8020916141377,4.62751024242734,4.5237060907054,3.47086543009654,4.79259370507539,4.76764416587058,4.6964417959096,5.764021635754
"Ift88",4.47827031808312,4.5300216514139,4.52277237822473,4.47318513488648,4.42124464114284,4.66992818274776,4.23844182669715,3.6182670598521,3.84854498170296,5.22061492483554,4.43390667896524,3.1172507571512,3.74179343672782,2.85936994703358
"Igbp1",3.90355892220762,4.33023600922657,4.24842317902287,4.39829080544114,4.35506369935893,4.03051745021552,4.27685250234456,4.40174753986465,4.19905043964526,3.18894987084332,3.7123368917013,4.705326790585,3.77519720734399,5.18082484388647
"Igbp1b",-0.451435775553764,-0.354292363361152,-0.343649709398905,-0.451210629294134,-0.380117423022782,-0.449778666388724,-0.384502565182992,-0.452728460749967,-0.355027143578298,-0.394885667701123,-0.348902412905123,-0.448345627891786,-0.307390249459277,-0.431080337293866
"Igdcc3",1.91132234095959,1.46490021476789,1.57159063172314,1.45070719208067,2.12038022718562,1.33373494970093,2.0243954141877,1.47435139042459,1.50269613681274,1.35864310811372,1.41151463830001,1.77483124527235,2.11207723717764,1.27284183423264
"Igdcc4",5.64825783592421,5.46869483036182,5.47323167102542,5.20024767095303,4.9526884728645,6.16508094253256,5.64750296508409,5.97521855643582,6.25233780440157,5.8991745548734,4.68165402402187,6.10164192603886,5.22867631474099,6.32667154027663
"Igf1",1.79178107748103,2.37072327480938,2.03861232775807,2.70530837140897,2.58210419621095,2.53986525923885,2.00980551091157,2.22125169898784,2.5734215613471,2.59352107218933,2.26424714534029,3.56439119974331,2.34132975619415,1.86471461912265
"Igf1r",6.50565376379098,6.05766308102565,6.60435297533362,6.03111784132682,6.60942582315583,6.15199973400175,6.52311034700322,5.89483547148697,5.95541509227006,6.7197941990028,5.85850529394235,6.908088465588,5.56822343545617,6.43402734045061
"Igf2",3.10941349866918,2.97630478894677,2.22530174385728,2.26178493143245,2.85499411076401,2.44095303066159,2.06719889895473,2.8699222401819,2.18191467937106,3.20287422969365,2.07820990029735,1.83923765886753,2.39978306392299,1.92965910010182
"Igf2bp2",10.9657434211692,6.81918338455868,6.42292478059834,8.62902070467475,8.93086361069604,9.38076350016742,9.09427605608225,9.44274472703778,12.763327538412,13.0836348040973,10.0691488087414,11.4614650447504,14.7796574056603,12.6761536025347
"Igf2bp3",1.53135549449181,1.47393283478652,1.69536109992278,2.14166733453167,1.51914583798218,1.55618919882695,1.8777699552749,1.53438909796331,1.58243050031983,1.7708031719386,1.39077845082592,1.97447032085736,1.75479636352507,2.05700949380674
"Igf2r",5.2002274378552,5.41225214955071,5.4713280535691,5.40844161848936,5.28510090712398,5.69248216261485,5.88742279579615,5.29393913821782,5.50816809339055,6.03380730125122,5.52981483367961,5.83235648240872,4.68738718913788,5.4285674367082
"Igfals",-1.41028165421022,-1.39488295793687,-1.41028729903429,-1.41024235168943,-1.41030979722499,-1.40772629395643,-1.36919061810189,-1.38553140822229,-1.36837673393884,-1.38127777381091,-1.41031270749315,-1.40351793691556,-1.35295806292842,-1.39299293100372
"Igfbp1",-1.88055307980945,-1.88062713320666,-1.88055441202977,-1.88017562277889,-1.88055971790842,-1.87724943068599,-1.86156833204786,-1.88060523754161,-1.86079384409291,-1.86618892801915,-1.88056040380319,-1.87548953848721,-1.85434591237908,-1.87108808784589
"Igfbp2",3.21033000354289,3.83528125101445,2.93831970799689,2.99400544407468,3.86827806668676,2.70920606543789,3.89339091215045,3.69516292784287,4.28421288995382,3.07937964654859,2.77914435233608,3.95654428858438,3.77350636343362,3.96956728169915
"Igfbp3",2.83779062002426,3.22750663286003,2.91241295400142,2.92352527801203,3.17714840281965,2.49595162041894,2.85958405151878,2.76643923977741,2.99607505091728,2.4194897938492,3.43803552002683,3.32624164546758,2.78538786870611,2.84662080997757
"Igfbp4",7.50966424835203,7.34955652305329,7.40133670361155,7.72199259021301,7.3525592839408,5.33908363759138,4.79426045591471,7.53127368536383,7.68240447603592,5.09429278829167,7.94413746178465,3.79414195034968,6.27127171923717,4.9518687633755
