"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Cbx1",6.03845400153685,6.06107794961537,6.031008713666,6.15938986537672,6.23351216997393,6.57745577229466,6.31752628463333,6.33239251621139,6.15674808772879,5.99566529025922,6.67180107135203,6.65742821587732,8.02135448527839,6.38024192492537
"Cbx2",4.74843365484861,4.74843365484861,5.31637251345617,5.3055160286482,5.14130504608826,5.26785102006198,5.308520368716,5.0767443320129,4.74843365484861,4.74843365484861,5.22726643304545,4.74843365484861,4.74843365484861,5.93137751091534
"Cbx3",7.37342232533803,7.34790777756757,7.38419496967231,7.36398638444251,7.13309339427048,7.52795590288675,7.22890479654284,7.22204999852942,7.7595865601417,7.06447032723987,7.46908475398058,7.22587808687771,8.7256119236536,7.17280419791742
"Cbx4",6.37442176664917,6.68016266978478,6.5645553579212,6.65077057220054,6.42574624685335,6.87223095228575,7.0508730142733,6.69822679096904,6.15674808772879,6.1069075395784,6.89364701987258,6.86574025573811,4.74843365484861,6.76392374717406
"Cbx5",8.38638311329255,8.1951094038223,8.27804256698221,8.58731813959894,7.83024753453251,7.86921482351168,8.44907936732428,8.18296503562535,8.14027927122263,7.40234903469983,8.08872723868434,8.41563954235789,6.52893992990247,8.45552152464283
"Cbx6",9.43221889825383,9.30857605694482,9.23148896057359,9.4300349813945,9.15723000622967,9.23993169840043,9.76462402920458,9.64277588876613,10.0623665599684,9.45623962915897,9.40565722718725,10.2220343236234,8.87620992495868,9.71881825508529
"Cbx7",6.91146875397205,6.76648514365892,6.64904618826075,7.11261163003223,6.73677571277096,6.86073441839193,6.87698324580717,6.90886168402615,6.67397725502554,6.29982455105169,6.82163277676884,7.04513724380872,7.56350695277099,7.93069607443167
"Cbx8",5.03553421054107,5.5178068404997,5.41282308089122,5.47467334311317,5.76963509693483,5.56327351247045,5.8246128464813,5.3329947291449,4.74843365484861,4.74843365484861,5.13999305451574,5.33652531943351,7.88470045319739,5.54902940135506
"Cby1",5.85340869294857,6.33674174444523,6.1989130174184,6.11771082342552,6.43503598810499,6.54821926541607,5.90099814128272,6.23238253350569,6.35555891777919,5.72608856437502,6.34377959420484,6.48983296266723,6.52893992990247,5.86700201492749
"Cc2d1a",6.82802218186322,6.81702064626153,6.76596780860447,7.13749936817611,6.84104403102381,7.1216654012721,6.8501416181705,6.93683043874951,6.15674808772879,6.38516995929711,6.84167365061093,6.9924974174272,6.04482029771009,6.42058432696668
"Cc2d1b",5.87025489879434,6.38461271982442,6.22257755234757,6.29996462986801,6.23351216997393,6.22756358502944,6.78438820528974,6.50493894446122,6.80697730461692,6.60959954812341,6.79441711265521,6.50962903262531,7.14434492899864,6.25004467392398
"Cc2d2a",6.45462704763082,6.34022731126395,6.26845077375424,6.35851008944069,6.23351216997393,6.51826652452759,6.53566513822548,6.05219330155924,5.58252895909874,5.87055720858224,5.98310410093941,6.52910686526855,6.04482029771009,6.53401271155852
"Cc2d2b",4.74843365484861,4.98029464648493,4.95036458340995,4.74843365484861,4.74843365484861,5.00919220818313,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccar1",6.56568531572515,6.58463589134473,6.55577922445556,6.66857301329504,6.29776205072633,6.66123086079299,6.94290976697871,6.37116447236508,7.3228231088072,6.60959954812341,6.6176272538081,6.70861710351618,4.74843365484861,6.63776915783773
"Ccar2",7.24335389288753,7.25621447979416,7.13891054073554,7.33232814428534,7.38604756202662,7.49953790440212,7.49866517890885,7.0399145864657,7.40590387667306,7.7035355538903,7.2826341152456,6.97900323416624,7.36992798474574,7.19461734756663
"Ccbe1",4.74843365484861,5.14917145704152,5.28011497568295,5.26464380027412,6.54123611288145,6.51826652452759,5.94512603632301,5.27601707148935,4.74843365484861,5.99566529025922,5.30050878437782,6.14391146776804,4.74843365484861,4.74843365484861
"Ccdc102a",4.74843365484861,4.74843365484861,4.95036458340995,4.74843365484861,5.26696546234749,5.00919220818313,5.06571314157267,5.04220987197801,4.74843365484861,4.74843365484861,4.94466351007704,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc103",4.74843365484861,5.23845567975511,5.0337749671367,5.22008153812598,5.14130504608826,5.47913918558041,5.308520368716,5.25553404748201,4.74843365484861,4.74843365484861,5.18587759678524,5.62322802787858,4.74843365484861,4.74843365484861
"Ccdc105",5.24408610580856,4.98029464648493,4.74843365484861,5.04752422989909,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc106",6.24267351131667,6.42089880993331,6.09876198724333,6.11771082342552,6.55806553300532,6.40715484673337,6.64753756734917,6.71065632899056,6.80697730461692,6.53930837973801,6.40191262698542,6.85086437427979,6.04482029771009,5.72295563312329
"Ccdc107",5.55141246755683,5.95232926303211,5.54659855979136,5.7235165584979,5.59512176999694,6.05962457726056,5.97172803057807,5.67461535777545,6.15674808772879,5.55163396342021,5.50047114640937,5.90181537450286,7.88470045319739,4.74843365484861
"Ccdc108",5.28336672302202,5.31336984578485,5.31637251345617,5.7235165584979,4.94532404249127,5.11670343218513,5.12732998208353,5.41673188367893,4.74843365484861,4.74843365484861,5.33355848513964,4.74843365484861,4.74843365484861,5.54902940135506
"Ccdc109b",5.24408610580856,5.09576015982449,5.09762088639817,5.76519659495751,5.59512176999694,5.52245779414119,4.74843365484861,5.27601707148935,4.74843365484861,6.1069075395784,5.54786667998264,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc110",5.20126771961146,5.07598364945411,5.09762088639817,4.74843365484861,4.74843365484861,4.74843365484861,4.86856113560785,4.89551197587674,4.74843365484861,4.74843365484861,5.0257314952558,4.74843365484861,4.74843365484861,5.15256501101735
"Ccdc112",6.31044119370527,6.01522058549151,6.07218635147697,6.13178414801199,5.50295034914013,5.56327351247045,5.88391402123172,5.92861469351119,5.91267076260594,5.87055720858224,5.83357203802844,5.16570639009858,4.74843365484861,4.74843365484861
"Ccdc113",4.74843365484861,4.74843365484861,4.74843365484861,4.9601116392807,4.74843365484861,5.26785102006198,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,5.0257314952558,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc114",5.72582214853101,5.40932668449699,5.24106836489114,5.96545328796443,5.3667948202635,5.67394037414605,5.48125920952536,5.38464317409121,4.74843365484861,4.74843365484861,5.73070200500038,5.52248555849631,4.74843365484861,5.31812362861058
"Ccdc115",5.99533294803888,5.66843352274796,6.01690871372906,5.94889200343174,5.97302972300405,6.10413907983995,5.72080653590354,5.92861469351119,4.74843365484861,4.74843365484861,5.94062144460054,5.75364792125393,6.52893992990247,6.15405870507637
"Ccdc116",5.03553421054107,5.09576015982449,5.19850628431096,5.26464380027412,4.94532404249127,5.32838859251657,5.39022179023794,5.0767443320129,5.58252895909874,4.74843365484861,4.74843365484861,4.74843365484861,7.14434492899864,5.44394568962744
"Ccdc117",5.4460286877709,5.74677574327492,5.95845605223794,5.53152203001648,5.69658813131165,6.05962457726056,6.04266581045544,5.66361913157225,6.15674808772879,5.99566529025922,6.0104539993134,5.71240693823993,4.74843365484861,5.93137751091534
"Ccdc12",5.80094239193024,6.07886709932838,6.12468634137065,5.91490557324766,5.9870287744197,6.30280854239843,6.29446442371261,5.97675903584071,4.74843365484861,6.20757402320328,6.13728045389417,6.08850251512834,4.74843365484861,4.74843365484861
"Ccdc120",5.96552745653215,5.81282382185362,5.86368327094761,5.84308529086953,5.50295034914013,5.88643584058348,5.67840689152409,5.69617471268279,6.92748829341251,6.1069075395784,5.33355848513964,5.62322802787858,4.74843365484861,6.102695029806
"Ccdc121",4.74843365484861,5.03225202382131,4.74843365484861,4.9601116392807,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc122",5.20126771961146,4.91247225686221,4.95036458340995,4.74843365484861,5.22886600566669,5.19886405377149,5.26937375928068,5.04220987197801,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc124",6.65111405160324,7.02987334494823,6.70495843589948,6.65077057220054,7.10060507592426,7.05364055440233,6.7314085630232,7.16209764867934,7.7595865601417,6.79946456826795,7.35668899834103,7.32373506528445,6.87292409357847,7.23721361218308
"Ccdc125",4.74843365484861,4.74843365484861,4.95036458340995,4.74843365484861,4.74843365484861,4.74843365484861,4.918270562105,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc126",5.24408610580856,5.64057178815143,5.38240348862681,5.41253982705397,5.39648981476368,5.60194784409482,5.29579708823415,5.77729607559202,5.58252895909874,6.67611632635739,5.42256807867991,5.25860710243401,4.74843365484861,5.54902940135506
"Ccdc127",7.06991369039175,7.01778744684395,7.09331870737524,6.92398993247551,6.9187882275978,7.03354906656199,6.87939608728618,6.62095076707104,7.23434907838209,6.60959954812341,6.88726295832078,6.74162516326436,8.2604532788162,6.79359597860415
"Ccdc129",4.9516116077516,5.07598364945411,5.09762088639817,5.04752422989909,5.22886600566669,5.43283960498824,4.74843365484861,5.27601707148935,4.74843365484861,4.74843365484861,5.50047114640937,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc13",5.15379076465825,5.25175060624451,5.46956953026216,5.34346018415597,5.14130504608826,5.60194784409482,5.62598866590367,5.29570152745372,4.74843365484861,4.74843365484861,5.59235545481213,5.62322802787858,4.74843365484861,5.31812362861058
"Ccdc130",5.85340869294857,5.72786180602782,5.95845605223794,5.37900606890859,5.85317135999265,5.91312035036365,5.87235122585247,5.85158135254018,5.91267076260594,4.74843365484861,5.63437872315579,5.75364792125393,4.74843365484861,5.54902940135506
"Ccdc134",5.28336672302202,5.50940515321486,5.41282308089122,5.26464380027412,5.92980538421985,5.91312035036365,6.10442885363441,5.51788385119152,5.91267076260594,4.74843365484861,5.30050878437782,5.16570639009858,4.74843365484861,5.99175674208535
"Ccdc136",6.18289171069323,6.21140900694519,6.2571570279727,6.74570860660657,6.86092075296125,6.72699782483764,6.33264730708273,6.28054536482421,6.67397725502554,6.79946456826795,6.70173753234485,6.46970644700354,6.87292409357847,6.38024192492537
"Ccdc137",5.78275550865561,6.19569918266542,6.04491748859475,5.86156061114055,6.05425974509435,6.14685956337501,6.38046968996872,6.10189625368513,6.35555891777919,5.72608856437502,6.03708636846335,5.46626540318993,4.74843365484861,6.20309511877324
"Ccdc138",5.09977026416344,5.26468987316147,5.09762088639817,5.26464380027412,5.18734111271952,5.00919220818313,5.34498554090405,4.74843365484861,4.74843365484861,4.74843365484861,5.08779286832244,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc14",4.74843365484861,5.09576015982449,5.19850628431096,5.11441749651615,5.14130504608826,5.38290349635737,5.43229251295375,5.2117440842291,4.74843365484861,4.74843365484861,4.94466351007704,4.74843365484861,4.74843365484861,6.53401271155852
"Ccdc141",5.76418798009372,5.25175060624451,5.59371122955915,5.74460816940765,5.65753257147015,5.93908583692068,5.41161400561718,6.08793395115836,4.74843365484861,5.3200001005895,5.0257314952558,5.86694513367771,4.74843365484861,5.99175674208535
"Ccdc142",4.74843365484861,5.5178068404997,5.59371122955915,5.78531230332281,5.52711997510894,5.11670343218513,5.45232044528078,5.47639648005781,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc144b",6.21914621777696,5.77740998979869,5.95845605223794,5.96545328796443,5.7519469379462,5.88643584058348,6.09049523617611,5.62969837539469,4.74843365484861,4.74843365484861,6.02385693032919,5.96798308910871,4.74843365484861,6.49737791988555
"Ccdc146",4.74843365484861,4.74843365484861,4.74843365484861,5.3055160286482,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc148",6.23097191251264,6.03380961966337,5.95845605223794,5.86156061114055,5.9870287744197,5.70766464423532,5.64887503096991,6.14937074829529,6.35555891777919,5.3200001005895,5.95498604678468,5.62322802787858,6.04482029771009,5.44394568962744
"Ccdc149",7.42492945411339,7.05371964837153,7.34626500487408,6.9806835809688,6.93752071315723,7.0028290571571,6.98137532713406,7.28746249225248,6.67397725502554,6.67611632635739,6.81488266022957,6.40720983721883,6.52893992990247,6.53401271155852
"Ccdc15",5.15379076465825,5.03225202382131,5.41282308089122,5.22008153812598,4.74843365484861,4.74843365484861,5.10798894870685,5.10792575187469,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc150",4.74843365484861,4.74843365484861,4.74843365484861,5.04752422989909,5.02666347580051,4.74843365484861,4.74843365484861,5.00296088576351,4.74843365484861,4.74843365484861,5.0257314952558,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc151",5.31984051400713,5.19611556639316,5.09762088639817,4.9601116392807,5.57314227390948,4.74843365484861,5.54437324452597,5.38464317409121,4.74843365484861,4.74843365484861,5.08779286832244,5.52248555849631,6.52893992990247,5.72295563312329
"Ccdc153",4.74843365484861,4.91247225686221,4.74843365484861,5.34346018415597,5.14130504608826,4.74843365484861,5.04226160463473,4.89551197587674,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc155",5.4460286877709,5.61169563541122,4.95036458340995,5.44435326976024,5.08893168756055,4.74843365484861,5.56980349522563,5.38464317409121,5.91267076260594,4.74843365484861,5.76633965316785,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc157",5.83625162717331,5.77136822145102,5.98810780941739,6.21258634380175,5.820674526633,6.10413907983995,6.23467271379126,6.27463631670658,6.67397725502554,6.53930837973801,6.10081395558355,6.75781300316415,4.74843365484861,4.74843365484861
"Ccdc158",5.24408610580856,5.00759260839491,4.95036458340995,5.1706609807514,4.94532404249127,5.32838859251657,5.24147224959155,5.13656329502709,4.74843365484861,4.74843365484861,5.08779286832244,5.04400238363137,6.04482029771009,5.31812362861058
"Ccdc159",5.66479932196174,5.77136822145102,5.77665370575227,6.02908544173859,5.3667948202635,6.05962457726056,5.78709959890055,5.76756249424356,4.74843365484861,5.72608856437502,5.80058493640138,5.52248555849631,4.74843365484861,6.90588918517014
"Ccdc160",5.09977026416344,5.13221296454095,4.74843365484861,5.11441749651615,5.3667948202635,4.74843365484861,5.06571314157267,5.2117440842291,4.74843365484861,4.74843365484861,5.18587759678524,5.04400238363137,4.74843365484861,4.74843365484861
"Ccdc163",4.74843365484861,4.91247225686221,4.74843365484861,5.26464380027412,5.14130504608826,5.11670343218513,5.01673765278897,5.16318442292027,4.74843365484861,4.74843365484861,5.61365212603236,5.46626540318993,6.04482029771009,4.74843365484861
"Ccdc166",5.38626254914984,5.38931955948613,5.57052820095961,5.1706609807514,5.26696546234749,5.19886405377149,5.65635983345214,5.44725022773452,5.58252895909874,5.55163396342021,5.39434805918113,5.52248555849631,4.74843365484861,4.74843365484861
"Ccdc167",6.1196555463121,5.83002262601672,5.720031355211,5.87967775568801,6.16533425323062,6.14685956337501,5.76118492370432,5.76756249424356,4.74843365484861,4.74843365484861,5.86541467304268,5.93545993977424,6.04482029771009,6.45959718640624
"Ccdc169",4.9516116077516,5.19611556639316,5.15131489117282,5.04752422989909,5.14130504608826,4.74843365484861,5.14571013659846,4.74843365484861,4.74843365484861,5.87055720858224,4.94466351007704,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc17",5.09977026416344,5.47473750242999,5.49620824853165,4.74843365484861,5.22886600566669,5.19886405377149,5.22688679309774,5.00296088576351,4.74843365484861,4.74843365484861,5.61365212603236,5.16570639009858,4.74843365484861,4.74843365484861
"Ccdc170",4.9516116077516,4.74843365484861,4.95036458340995,5.1706609807514,4.94532404249127,4.74843365484861,4.98848102765986,4.74843365484861,4.74843365484861,4.74843365484861,5.22726643304545,4.74843365484861,6.04482029771009,4.74843365484861
"Ccdc171",4.74843365484861,5.25175060624451,5.0337749671367,5.22008153812598,5.30234751613837,5.52245779414119,5.93971833287837,5.04220987197801,5.91267076260594,4.74843365484861,5.22726643304545,5.46626540318993,4.74843365484861,5.15256501101735
"Ccdc173",5.35401566934059,5.31336984578485,5.0337749671367,5.3055160286482,5.02666347580051,5.26785102006198,5.26937375928068,5.31467083107606,4.74843365484861,4.74843365484861,5.44957544511937,4.74843365484861,6.04482029771009,6.04871343304892
"Ccdc174",5.57547895198594,5.83002262601672,5.79474210844649,5.58417064611987,5.95883111759608,6.12571246668938,5.97172803057807,5.96097047387363,5.58252895909874,5.3200001005895,5.80058493640138,5.52248555849631,6.04482029771009,5.44394568962744
"Ccdc175",4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,5.08779286832244,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc177",6.85643840967254,6.35406558653161,6.59904665736182,6.17293328712567,5.94442560982214,6.03663397491567,5.90099814128272,6.14937074829529,4.74843365484861,5.3200001005895,6.17255068375497,5.66904049525227,4.74843365484861,5.72295563312329
"Ccdc18",4.74843365484861,5.22477527814542,4.74843365484861,4.74843365484861,5.02666347580051,5.00919220818313,5.24147224959155,5.10792575187469,4.74843365484861,4.74843365484861,4.74843365484861,5.25860710243401,4.74843365484861,4.74843365484861
"Ccdc181",6.31044119370527,5.99149598671676,5.86368327094761,5.99777104945159,5.76963509693483,5.77132764294179,5.78069186278065,5.95298086480441,6.15674808772879,5.87055720858224,6.250688253514,5.93545993977424,4.74843365484861,6.04871343304892
"Ccdc183",5.03553421054107,5.18105013413833,5.15131489117282,4.9601116392807,4.74843365484861,4.74843365484861,5.04226160463473,4.74843365484861,4.74843365484861,4.74843365484861,5.0257314952558,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc184",5.47393881483284,5.68201280935745,5.77665370575227,5.78531230332281,6.00083519157562,5.7400851464207,5.50900864850874,5.36793386966895,5.58252895909874,5.55163396342021,5.92604289773838,5.93545993977424,4.74843365484861,6.38024192492537
"Ccdc185",4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,5.04226160463473,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc186",6.38475099286664,6.66429727555177,6.88670102539744,6.92398993247551,6.45340064720564,6.28446135426862,6.68175941659719,6.32107192212847,6.35555891777919,6.38516995929711,6.28257161496065,5.86694513367771,6.04482029771009,6.73354522416111
"Ccdc187",4.74843365484861,4.98029464648493,4.74843365484861,5.04752422989909,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,5.26524161946324,5.40482573399288,4.74843365484861,4.74843365484861
"Ccdc188",5.03553421054107,5.19611556639316,5.09762088639817,4.74843365484861,5.26696546234749,5.00919220818313,5.46210770171832,4.89551197587674,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,6.33845914755574
"Ccdc189",5.62141817729066,5.28960290986776,5.19850628431096,5.58417064611987,5.50295034914013,5.47913918558041,5.6182095074214,5.18815568355638,4.74843365484861,4.74843365484861,5.47550582970209,5.25860710243401,4.74843365484861,6.04871343304892
"Ccdc190",5.15379076465825,5.61169563541122,5.46956953026216,5.50368071606673,5.45189355127969,5.67394037414605,5.46210770171832,5.78692362923531,4.74843365484861,4.74843365484861,5.08779286832244,5.62322802787858,4.74843365484861,5.44394568962744
"Ccdc191",5.4460286877709,5.25175060624451,5.35034600191757,5.26464380027412,5.33550439950161,5.43283960498824,5.70691108242437,5.0767443320129,5.58252895909874,4.74843365484861,5.59235545481213,5.33652531943351,4.74843365484861,4.74843365484861
"Ccdc22",6.43507919710627,6.19964765779341,6.16243355202091,6.22549371229758,6.59104734501347,6.37340158538038,6.4706452787235,5.99230170725207,5.91267076260594,5.72608856437502,6.03708636846335,6.14391146776804,6.52893992990247,6.33845914755574
"Ccdc24",5.03553421054107,5.16542397536384,5.0337749671367,5.1706609807514,4.74843365484861,5.00919220818313,4.98848102765986,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc25",6.23097191251264,6.30129319045981,6.26845077375424,5.93204699215691,6.26609415247184,6.30280854239843,6.3098905095187,6.28642379664071,4.74843365484861,5.55163396342021,6.41132727743101,6.27122375958909,7.14434492899864,5.86700201492749
"Ccdc28a",6.07984037277818,6.06107794961537,5.82986137715523,5.96545328796443,6.17699500587938,5.8014986896858,5.73447787693945,5.90362212486528,6.15674808772879,6.29982455105169,6.10081395558355,5.79301891807291,4.74843365484861,6.29510897999569
"Ccdc28b",5.50073198986441,5.72146302869809,5.88014503332859,5.50368071606673,5.59512176999694,5.96437968459286,5.93428057437047,5.67461535777545,4.74843365484861,4.74843365484861,5.92604289773838,6.03001415673324,7.36992798474574,4.74843365484861
"Ccdc3",4.9516116077516,4.94928508844593,5.0337749671367,5.37900606890859,6.40694533284454,6.30280854239843,4.918270562105,4.89551197587674,4.74843365484861,7.06447032723987,5.74870420142564,6.27122375958909,4.74843365484861,4.74843365484861
"Ccdc30",5.93479859394435,5.94229066405353,5.70029227354413,6.04439002815814,5.94442560982214,5.96437968459286,5.87815032379747,5.64116657069428,6.15674808772879,4.74843365484861,5.94062144460054,5.04400238363137,4.74843365484861,5.86700201492749
"Ccdc32",6.23097191251264,6.59874053734556,6.62429775997828,6.55772238813643,6.66219237800763,6.89492322925445,6.76609456738242,6.74321722155457,6.92748829341251,6.29982455105169,6.8080969562436,6.19661091296844,7.36992798474574,5.93137751091534
"Ccdc33",4.74843365484861,4.74843365484861,4.74843365484861,4.9601116392807,4.74843365484861,5.00919220818313,5.41161400561718,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc34",5.52652419827964,5.49229089919649,5.88014503332859,5.65686227886771,5.59512176999694,5.38290349635737,5.70691108242437,6.12250096631513,4.74843365484861,4.74843365484861,5.54786667998264,5.25860710243401,6.87292409357847,6.102695029806
"Ccdc36",5.4460286877709,4.86445768661389,4.95036458340995,5.22008153812598,5.30234751613837,5.00919220818313,5.12732998208353,4.89551197587674,4.74843365484861,4.74843365484861,5.44957544511937,5.16570639009858,4.74843365484861,4.74843365484861
"Ccdc38",4.74843365484861,4.74843365484861,5.0337749671367,5.04752422989909,5.22886600566669,4.74843365484861,5.26937375928068,4.74843365484861,5.58252895909874,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc39",5.38626254914984,6.01989964977713,5.59371122955915,5.99777104945159,5.7519469379462,5.7400851464207,6.0078172792804,5.71718903635752,4.74843365484861,5.55163396342021,5.89621023106414,6.03001415673324,4.74843365484861,6.95859838873773
"Ccdc40",5.03553421054107,5.13221296454095,4.95036458340995,5.3055160286482,5.22886600566669,4.74843365484861,5.10798894870685,5.35073224773632,4.74843365484861,4.74843365484861,4.74843365484861,5.25860710243401,6.04482029771009,4.74843365484861
"Ccdc42",5.09977026416344,4.94928508844593,4.95036458340995,4.9601116392807,4.74843365484861,4.74843365484861,4.74843365484861,4.89551197587674,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc43",6.0662270127805,6.275808760832,6.45481510541674,6.23825309578678,5.91496211522254,5.63876210329438,6.1540150064493,6.05219330155924,7.23434907838209,5.3200001005895,6.11310853346186,5.66904049525227,4.74843365484861,5.72295563312329
"Ccdc47",7.1397331660614,7.29791391291871,7.38886315656088,7.36398638444251,7.38160110525991,7.47783382264106,7.52279093919271,7.22204999852942,6.92748829341251,7.32543596999277,7.24403805565812,7.04513724380872,6.04482029771009,8.00494918435487
"Ccdc50",6.53885818611935,6.44023164985681,6.40595579980776,6.80262463364473,6.59915669559908,6.54821926541607,6.76081934491782,6.60759302843722,5.91267076260594,7.40234903469983,6.76661151456797,7.04513724380872,7.56350695277099,7.41392110872223
"Ccdc51",5.15379076465825,5.42870638508642,5.28011497568295,5.41253982705397,5.14130504608826,5.19886405377149,5.22688679309774,5.2117440842291,4.74843365484861,4.74843365484861,5.39434805918113,4.74843365484861,6.04482029771009,4.74843365484861
"Ccdc53",5.41686101172355,5.6752513666206,5.65934631174994,5.3055160286482,5.52711997510894,5.38290349635737,5.58628445948723,5.87796034155755,5.58252895909874,6.1069075395784,5.50047114640937,5.33652531943351,4.74843365484861,4.74843365484861
"Ccdc57",6.02428194595269,5.62626675572224,5.46956953026216,5.60916487481706,6.02789586209931,5.77132764294179,5.92331316899325,5.80587241908654,4.74843365484861,4.74843365484861,5.94062144460054,5.57455779749339,4.74843365484861,5.72295563312329
"Ccdc58",5.68564358654828,5.3361299782449,5.31637251345617,5.11441749651615,5.42480014001134,5.88643584058348,5.54437324452597,5.73769354071391,4.74843365484861,5.3200001005895,5.6545747514363,5.25860710243401,4.74843365484861,6.04871343304892
"Ccdc59",6.0662270127805,5.84131145981563,5.720031355211,5.84308529086953,5.92980538421985,5.7400851464207,6.01789589992453,5.79644813115641,5.58252895909874,4.74843365484861,5.94062144460054,5.79301891807291,4.74843365484861,5.72295563312329
"Ccdc6",7.17884216881143,6.94285228107063,7.29232885690908,7.09999203112497,6.58288437493347,7.01314849282325,6.88420837570095,6.96082262938585,6.15674808772879,5.99566529025922,6.67935222789517,6.77379789275358,4.74843365484861,6.63776915783773
"Ccdc60",5.4460286877709,5.54242973503362,5.46956953026216,5.67968398419539,5.57314227390948,5.70766464423532,5.67112411455716,5.10792575187469,4.74843365484861,6.1069075395784,5.71231217534012,5.57455779749339,4.74843365484861,4.74843365484861
"Ccdc61",5.57547895198594,5.49229089919649,5.35034600191757,5.60916487481706,5.59512176999694,5.70766464423532,5.56980349522563,5.60624545553796,5.58252895909874,4.74843365484861,5.54786667998264,5.79301891807291,6.04482029771009,6.67051190853551
"Ccdc62",5.24408610580856,5.23845567975511,5.0337749671367,5.41253982705397,5.39648981476368,5.38290349635737,5.41161400561718,4.74843365484861,4.74843365484861,5.3200001005895,5.44957544511937,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc63",4.74843365484861,4.86445768661389,4.74843365484861,4.74843365484861,5.08893168756055,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
"Ccdc64",6.85643840967254,6.50250465482465,6.85929175528448,6.55772238813643,6.87400450865335,6.43996902775406,7.06978049538434,7.23594040319592,6.80697730461692,5.72608856437502,6.8080969562436,6.50962903262531,6.52893992990247,7.71106608692429
"Ccdc65",4.74843365484861,5.16542397536384,5.35034600191757,5.1706609807514,5.26696546234749,5.43283960498824,5.32094723791804,5.13656329502709,6.67397725502554,4.74843365484861,4.94466351007704,5.33652531943351,4.74843365484861,4.74843365484861
"Ccdc66",5.80094239193024,5.6752513666206,5.59371122955915,5.91490557324766,5.884570298604,6.26581297727212,5.97696385645223,5.91202512526531,5.58252895909874,4.74843365484861,6.19544515852731,5.40482573399288,6.04482029771009,5.72295563312329
"Ccdc67",4.74843365484861,4.74843365484861,4.74843365484861,5.37900606890859,4.74843365484861,5.19886405377149,4.98848102765986,4.89551197587674,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861,4.74843365484861
