gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
RAD51B	-0.6365458372095496	-4.513925273145045	-0.8594718185091114	0.40136179905953584	0.9457987872409729	-5.904721543196302
PLAC9A	-0.6365458372095496	-4.513925273145045	-0.8594718185091114	0.40136179905953584	0.9457987872409729	-5.904721543196302
TTLL8	-0.6366271482871131	-4.369837773079485	-1.1742014130311205	0.2555885808151703	0.7358410502443704	-5.5861674529503365
GM10087	-0.6366271482871131	-4.369837773079485	-1.1742014130311205	0.2555885808151703	0.7358410502443704	-5.5861674529503365
FAM63B	-0.6367889000558851	5.634030722157862	-2.4609742850635175	0.024167872723928507	0.1572933615790478	-4.31048679935812
RAN	-0.6368096088328947	7.283848531700781	-3.40682960464011	0.0031370508013903015	0.03712442955652581	-2.5816826696067166
KCMF1	-0.6371773337942974	6.485760236064295	-3.141099987517919	0.005638007152598691	0.056399943025048305	-3.0478267349863115
LRFN4	-0.6372296229917023	3.5077825618372738	-1.0766509743098056	0.295829689227109	0.8044352779250531	-6.052809480108015
TCEA1	-0.6373548883767199	6.994326628195899	-3.2722483778379314	0.0042247635841478025	0.045937422680423015	-2.834859333546447
SDC2	-0.6375257448766734	3.9115302018542897	-0.9176378491473645	0.37091915952970445	0.9091528383825895	-6.29309765801912
HAGH	-0.6375397364824176	4.328263603369109	-1.422296799569585	0.1720075185897093	0.5744881655360735	-5.807786398298318
CADM2	-0.6377410519385727	9.747794509683802	-1.358019706244485	0.19120740197407862	0.6132085108530155	-6.694201093307782
NDUFAF4	-0.6377772997073619	5.423654005433115	-3.1457524548167517	0.005580754799736523	0.05596920930743464	-2.8866831415018046
SEC14L1	-0.638236854752992	7.736941275212329	-2.2482198333932555	0.03730391086171038	0.21036535697166914	-5.003532934972041
EVL	-0.6383477498116159	5.064441440256096	-2.2410602711710603	0.03784402754989958	0.21227094667079144	-4.6320747520038
MKRN3	-0.6383530204628785	-3.9548573531900737	-0.8949253343570365	0.3826169639635686	0.9243475967062859	-5.827750199204667
SPRN	-0.6386160936517049	7.817239331618931	-2.7558666897817283	0.012993237203741011	0.10162266559926639	-4.026212536496338
TRAPPC3	-0.6387460062764276	5.727455190900447	-2.4391499308988105	0.02528299420700032	0.16184299045488168	-4.3665308711076545
ALKBH4	-0.6387678754320769	0.45442405109010453	-0.6867302419902938	0.5009889854268188	0.9855036808390536	-5.85992586702299
LIN7B	-0.6389753612146789	5.242038269407227	-1.839092731946899	0.08242714584195064	0.35776327477733283	-5.356575870249259
ATP5H	-0.6390487915140719	6.713681926614516	-3.1961003812223012	0.004996419085416195	0.05177796840859818	-2.9611473424685864
GM7697	-0.639274037138462	-3.94766902855451	-0.9586962534854406	0.35039006815736096	0.8802998512417377	-5.769487844487259
RB1	-0.6394277034036389	6.34909859654227	-1.4355416675380024	0.1682520699039042	0.5668318181110412	-6.1278786501083955
SLC7A8	-0.6396694264904292	6.337215757617879	-2.6127653884649966	0.01760203272072775	0.1256780502113567	-4.115933251459166
COX10	-0.6396873413406396	4.435837324768364	-2.0487862606156524	0.055323233020296694	0.27391439151263286	-4.862154398413936
MSL3	-0.6397010352512114	4.067324876613416	-1.8394283217014376	0.08237572328589134	0.3576354774034215	-5.140915607194258
ZYG11B	-0.6398307338741684	9.145854093799866	-3.725900955232156	0.0015427379856544562	0.021928827841172557	-2.123808804415267
SLC26A8	-0.6399002855715848	1.251449808644446	-0.6679347765217621	0.5126340095387478	0.9855036808390536	-5.978556945572606
ZKSCAN4	-0.6399316569897211	2.5570927717646708	-1.2675605897564322	0.22107893196393547	0.6739734090781597	-5.644196010445931
GM5272	-0.6400071897550457	-4.003497105498208	-1.2897679304509226	0.21342770522778745	0.6576807279090042	-5.426057340707864
LSM7	-0.6402036664949282	4.060514858444993	-1.8348436366163487	0.08308068069958552	0.359688395994055	-5.146946084871487
ATG4D	-0.6402294277155558	2.271672537792818	-0.8666575617107395	0.3975149319729515	0.9399641027485094	-6.001398307397833
GM12882	-0.640485904437611	-3.8035815284889507	-1.1261266294868375	0.27487599542529156	0.7704277616580337	-5.581392702163728
COG8	-0.6406929498327081	4.3867397983160075	-1.3304787710141908	0.1999416893175394	0.6309090872189249	-5.938311755722741
ATP5K	-0.6407294440028002	4.657687704716951	-2.1014557295456298	0.04992073903025506	0.2555238331237214	-4.811229679856893
EIF3J2	-0.6413644602347972	5.4781683767055664	-2.160222003899935	0.04446225124060675	0.23635731858449952	-4.846133920905958
D17WSU92E	-0.6413645130270336	6.32704719227664	-2.8532382225903974	0.010544320727862119	0.08764285469614269	-3.6283798181114304
LIFR	-0.6416241842146198	6.44658948235794	-1.3104135748868517	0.20650193742201609	0.6437780488037256	-6.3048392469385135
KLC1	-0.6417556472877868	7.535554569690397	-3.167977262206158	0.0053150075137533784	0.054172127944751	-3.128714435212202
RAB1B	-0.6418020269347355	5.151778711095174	-2.3828582495493014	0.028385849821392178	0.17529204868830875	-4.382890516576582
CDC40	-0.6420424128510698	7.6285834203800755	-3.3000998271372852	0.0039728132781186665	0.043872153146621615	-2.857324630044544
D11WSU47E	-0.6421337530208044	1.9049711302438044	-1.0447837774692317	0.30992679206657786	0.821958888518842	-5.769569282758823
EXOC7	-0.6421538291343252	4.761921018704193	-2.2394863156853226	0.03796372937696824	0.21255808871671883	-4.582529803552573
CLPTM1	-0.6422299445811923	7.061257862725162	-3.5080031895669848	0.0025060466174940646	0.031562221795559925	-2.3326469819115854
DET1	-0.6429657810520985	1.2225462923686472	-1.0839488213572217	0.292667834961864	0.7993103408021904	-5.621714446361941
SLC17A5	-0.643117904894356	4.928487359427384	-2.3077923783033176	0.03307824803849219	0.19430323266951788	-4.485840671193973
4921507P07RIK	-0.643377294793688	-1.8055422995605372	-0.7955056359486349	0.4366660736680733	0.9855036808390536	-5.660498540082729
MFHAS1	-0.6434228087780536	5.264025937135286	-2.4088120652527274	0.02691344786923502	0.16943104252740243	-4.352105933812756
ZFP580	-0.6434843573227229	2.8828558262588917	-1.403343053221747	0.17749966724265923	0.5863326401487111	-5.538736942359898
MS4A2	-0.6434980566649351	-2.539446889820419	-0.5722795748353614	0.5741985662753316	0.9855036808390536	-5.8613772653712894
SERPINA3C	-0.6437726329957658	-3.980629944862211	-0.9926466447784744	0.33401591272561426	0.8571653842801928	-5.742722883261767
ZFP239	-0.6438596252569466	5.360687662252396	-1.9687278294843298	0.06454990060436354	0.3036588559220016	-5.161334405992029
LRPAP1	-0.6439428721940255	6.4591156988830765	-2.54893937987278	0.020125475679435362	0.13814880415767652	-4.258736678033102
ZBTB18	-0.6439977127327641	9.463239964991217	-2.735500114066931	0.013570380263698903	0.10486858751577434	-4.286495759510897
GM5558	-0.6443996045221416	-3.371319028292272	-1.0998768859485473	0.28585253893674817	0.789759787396623	-5.5484803783164
4930427A07RIK	-0.6444522347981043	-0.7921943138908104	-0.6471538422918348	0.5256854797286954	0.9855036808390536	-5.771493488249058
CSTF2T	-0.6444974068278357	6.761865172331332	-2.8356415949505145	0.010951244052362469	0.09004479192523603	-3.72357903319678
FAHD1	-0.6446000126818316	4.211222577811395	-1.6311475528889408	0.12019999147826572	0.4593457635825129	-5.491088221800742
LPCAT2	-0.644668862402924	0.5914347366258481	-0.8720169246733762	0.39466156441141087	0.938248040238163	-5.736236853387597
UNC45B	-0.6449117327755003	-4.3799315287511895	-0.9501600556403245	0.3545926198555448	0.8865905209418292	-5.8142366230575115
PRN	-0.6449117327755003	-4.3799315287511895	-0.9501600556403245	0.3545926198555448	0.8865905209418292	-5.8142366230575115
GM4861	-0.6449117327755003	-4.3799315287511895	-0.9501600556403245	0.3545926198555448	0.8865905209418292	-5.8142366230575115
TBCK	-0.64534034717399	6.482161358109974	-2.6000408414032457	0.01807984791223349	0.12804162237101907	-4.16118248707031
DHRS7B	-0.6454171999533482	3.228385777445474	-1.6993800759629292	0.10643229459473029	0.4247372894286821	-5.190846578127999
SMIM8	-0.645522536879038	2.2042181442603725	-1.365420027498863	0.1889130932073237	0.6085516577988986	-5.457826246419559
PABPC4L	-0.6457100036057938	-0.9231949017797569	-0.7543655706201012	0.4603681049685626	0.9855036808390536	-5.691877704797381
PEX6	-0.6459489531732605	3.5992254899563827	-2.0209241182806363	0.05839003771692631	0.2838305283733607	-4.747080453769631
ABHD12	-0.6462598783183511	6.99939176386685	-2.47771932308761	0.02334378306389715	0.15362994459685922	-4.470885543381249
PANK2	-0.6463146283662322	5.452232995659949	-2.847786516336312	0.010668808788188246	0.08834935916093913	-3.5124099906423583
ZHX1	-0.6467953958289065	7.4300987806527035	-2.70639177348791	0.014437994855060022	0.10929753537173141	-4.075408348786096
LONP1	-0.6468189838578988	3.995657307455713	-2.1747885454329094	0.0431963911757009	0.23178620847848475	-4.556356238460616
EIF3C	-0.6469324240912595	7.702684135179816	-3.986841740219058	0.0008621175599987072	0.01427098365849335	-1.3592117705228821
ZKSCAN16	-0.6469602152486358	5.8428029763640374	-1.21981504305088	0.23824884177540914	0.7027599287233554	-6.326120002197716
RP24-114P21.2	-0.6471641942482957	-4.335801817190259	-1.2584356951374778	0.22428396599393186	0.678796372110715	-5.4875437552573585
ZFP180	-0.6472856812085928	5.067276225046066	-2.071254563319887	0.05295694695535865	0.2661258310245818	-4.9362136058894475
GFY	-0.6477225450543735	-2.3602058624147726	-0.5125488654190242	0.6144878312100832	0.9855036808390536	-5.8751718452750135
KRCC1	-0.6479851978446267	2.2874805116306813	-0.9215735091343064	0.3689168646398142	0.9062522979195435	-5.956219688347117
RP23-414I24.11	-0.6480825104442829	-4.446928400948117	-1.081790766290645	0.2936002577947466	0.800338915506928	-5.690989428214932
GM44979	-0.6480825104442829	-4.446928400948117	-1.0718652061780802	0.2979165892462909	0.8074587514011321	-5.701191807367972
TGM1	-0.6480825104442829	-4.446928400948117	-1.081790766290645	0.2936002577947466	0.800338915506928	-5.690989428214932
RPL15-PS1	-0.6480825104442829	-4.446928400948117	-1.015194912534566	0.3234411405926102	0.8423550319659017	-5.7578553845663025
LRRC34	-0.6480825104442829	-4.446928400948117	-1.081790766290645	0.2936002577947466	0.800338915506928	-5.690989428214932
GM7928	-0.6480825104442829	-4.446928400948117	-1.015194912534566	0.3234411405926102	0.8423550319659017	-5.7578553845663025
SIX1	-0.6481026810207342	-3.988347117370076	-1.2988070512465182	0.2103733682190639	0.6514168311437885	-5.41321745066575
GM2423	-0.648140591282921	-3.144966961728505	-0.9039708559625447	0.377929055265564	0.9197818706672535	-5.701794444837239
CLVS1	-0.6487067285978521	7.594734854381972	-3.4302101909252145	0.0029785520410833565	0.03570312988030083	-2.571044095709837
BZW1	-0.6487619103436453	7.391216499877632	-3.7038294028300323	0.0016205425739205664	0.022712720725956467	-1.945553866476657
CCDC112	-0.6488199162990558	5.058449030026014	-1.992670204225842	0.061655475652675436	0.2947039098131613	-5.070306503614245
GM6463	-0.6489499253411215	-4.158753400816998	-1.0683826954785167	0.2994418792754192	0.8091198670870254	-5.683316619462848
MGAT4A	-0.649023836559147	6.128230898101032	-2.5077114238262532	0.021933451359960023	0.1468426745646038	-4.2928760732142255
ICMT	-0.6490372967846039	4.7326171617933115	-2.0421773033564787	0.05603723140556825	0.2763144937670929	-4.928126602980692
DLGAP1	-0.6492750314384423	10.07204401607291	-3.995905119701489	0.0008448733961728493	0.014071422622850155	-1.646159358467906
NFASC	-0.6495004627846424	7.879981197108279	-3.453070229444842	0.002831237038910676	0.03462599706663248	-2.558186384414486
AGAP3	-0.6495313374008571	6.198578201764824	-2.874073490663083	0.010081327437763436	0.08490857146339888	-3.5676494547057853
ADGRA3	-0.6496102165776816	2.9299680234702414	-1.320251210431425	0.20326465336360103	0.6376561479723378	-5.653893360879422
ZFP960	-0.6496901813973697	2.760635616755775	-1.4761955752383769	0.15714057278877838	0.5433470889118152	-5.417724377374552
SMN1	-0.6497957290555196	3.5874098252143334	-1.749203465653207	0.09725550968144013	0.399934711533079	-5.187249725566257
KLHL3	-0.64993345381908	5.2195643009137935	-2.5255841779257544	0.021131616255243384	0.142885376981226	-4.120139158773757
SLC25A17	-0.6499378397559132	4.8930199626334	-2.392318969610688	0.02784062154211123	0.17323999760353112	-4.321251681279245
GTF2F1	-0.6500652160446441	5.670234505822086	-1.8830866544327334	0.07592206804656693	0.3388446072508461	-5.353467544457416
DDX1	-0.6501574367777163	6.779288707270513	-3.1425963314815193	0.005619531120684912	0.05628871061605718	-3.0838066227213314
CAMSAP1	-0.650157932988356	7.232737999756737	-3.475492934477185	0.002693742984643207	0.033282145669031336	-2.425691911777239
FLOT2	-0.6502932049086478	5.016805382605531	-2.7325346690578183	0.013656434395068801	0.1052914003679505	-3.676831602148909
ADAMTS7	-0.6503132603868358	-3.8642564976628715	-0.9655213130305655	0.3470546920701162	0.8770508899530755	-5.750430724032589
1810018F18RIK	-0.650379329158433	-2.4716830324281602	-0.7303955361791707	0.4745314584518122	0.9855036808390536	-5.754404103811288
2310036O22RIK	-0.6504632756353592	4.542858490753892	-2.0488541353326823	0.055315943005885604	0.27391439151263286	-4.881962798830392
RASD2	-0.6505306155698038	3.9015727486748606	-1.246036007374079	0.22869682599543487	0.6872420392793437	-5.944718585737803
GM5844	-0.6505855064487761	-0.912176981354548	-1.0300306456528396	0.3166137862432443	0.8327712809747145	-5.460616898711813
BRAF	-0.6506915238933804	9.29883903193454	-3.894088738344825	0.0010602127798364502	0.016612212184399344	-1.7710128190412435
CTNNA2	-0.650778795626862	5.907070766826028	-2.580433257370332	0.018840288600434976	0.13191444755003354	-4.1185023603287565
ECD	-0.6509854146315415	4.18846885967608	-1.646814311523885	0.11691144258674337	0.4514817705867168	-5.463368193509352
MKRN1	-0.6514506472485335	6.282938745408379	-3.132354364160512	0.005747186090357606	0.057145256377817887	-3.0388253612475715
MRPL39	-0.6517730598890825	4.870184360317805	-2.5647074326420283	0.01947198649983032	0.13486982351661628	-3.9853847734081382
MAP3K11	-0.6517734066137826	2.236855965795	-1.09951139312269	0.2860076114143389	0.7898609789801022	-5.772601019706577
TMEM54	-0.6522961143141246	-2.4684262171372904	-0.6948605240664111	0.495999211489886	0.9855036808390536	-5.778518710193247
GM43895	-0.6524181588244358	-3.7594518169280198	-0.8776867869657681	0.3916575514019872	0.9356961330078897	-5.812983205997388
GM14057	-0.6528589295694418	-1.5522638767137054	-0.6669526973386966	0.5132466563815856	0.9855036808390536	-5.745221372202155
RASGEF1A	-0.6529117398113726	7.4006025736172125	-3.8041385809185373	0.001295756844034815	0.019311188749096236	-1.7254435195590103
CRAT	-0.6532033251849785	4.009952593146329	-1.9148356912205358	0.07151378902172832	0.3252752969843643	-5.006673443249696
GM17969	-0.6532426801652411	-0.6691441209412194	-0.7312735775345898	0.47400809791570675	0.9855036808390536	-5.723872251358087
ZFP658	-0.6532613260084306	2.0364807510371135	-1.4453204370329316	0.16552245089044798	0.5614881816959763	-5.325037374971727
COQ7	-0.6534387984309364	3.13930829483372	-1.5963089910929302	0.1277950152244932	0.47669201264215455	-5.325196615243755
UBE2Z	-0.6534830294690659	5.471802502300219	-1.993881161940365	0.061512223209517075	0.29430370363577235	-5.136447423986281
GM5863	-0.6537931191188355	-3.531951785970821	-0.957438561066937	0.3510070961076056	0.8811342377915962	-5.710192520644321
UBR3	-0.6541506918163904	8.699166120439148	-4.2575830584086685	0.00047189728778010084	0.009098123917106812	-0.8841910113851323
TMUB1	-0.6541972737910555	1.8644354093906548	-0.9751902666954927	0.3423671508600178	0.8699927038017037	-5.830411391061499
GM8282	-0.6542293891342141	-4.158753400816998	-0.8915256578301118	0.3843888297537872	0.9265804206299169	-5.850191594331676
NXF3	-0.6543464294411838	-3.9668864484397557	-0.5894985546272511	0.5628404770910996	0.9855036808390536	-6.052375115133186
NDUFB11	-0.6544487514337636	4.922648387888379	-2.5540271431101607	0.019912385210533828	0.13697498716795875	-4.015211709794782
CYS1	-0.654856499026855	2.7418416531351566	-1.7008796775448711	0.10614557054449297	0.423800938265241	-5.092538718961283
SEC63	-0.6549834490592277	6.826085352372801	-3.291523351086377	0.004048782076390602	0.04459003854282767	-2.771379355763046
GCC1	-0.6550448515772351	3.6179632850448127	-1.8686313513081103	0.07800763137682247	0.3450700496842885	-5.004142627778261
GM13154	-0.6553020865777865	-3.7299914679069874	-1.0929777353990155	0.28879014116532353	0.7936485689988422	-5.605533419088917
IMPAD1	-0.6554407814363907	7.977879455749267	-3.5382203419898612	0.00234322878278845	0.029940336673367617	-2.384813259396065
DHDDS	-0.6557808046397033	4.669186479356463	-2.5419462744914094	0.020421888141138957	0.1395464999179844	-3.994804466398536
STRBP	-0.6558758254265804	9.03475762281704	-4.613572837714728	0.000214766352061192	0.005031933881554667	-0.13533751596643384
GM12993	-0.6561192339724058	-3.1850593768066573	-0.8408973437123113	0.41141746178407423	0.9576689704814327	-5.760455552033934
RAB11FIP3	-0.6563022686633095	6.29694069170004	-2.9595678543869997	0.008378813399900566	0.07419866756091538	-3.4040806189517396
MICAL1	-0.6563460609763478	-2.198942377312771	-0.695674774211231	0.4955010733316768	0.9855036808390536	-5.753783696136926
PFN1	-0.6565133351324697	6.862434807681357	-2.512396675479105	0.021720523025169133	0.14571690400558734	-4.385088157883368
TOM1	-0.657083185383414	2.524653141505275	-1.463836219865534	0.16045306399862652	0.550711089338845	-5.388858538373575
LMO7	-0.6572915552311125	7.68696739093868	-3.436256872275074	0.0029388650288864736	0.03543624434978933	-2.5698226924276923
6430573F11RIK	-0.657415666488955	2.735903509159187	-0.8594711830620745	0.4013621403133386	0.9457987872409729	-6.09870087293876
TEX2	-0.6574197508546495	7.463996203619754	-3.520952115588925	0.0024349457022974272	0.030833802698664384	-2.356289455594866
DRAP1	-0.6576097373988237	3.9147904032363483	-1.627324270598276	0.12101434466890516	0.46121218326558727	-5.437662091654741
TBCCD1	-0.6578221528262644	2.8826492084759994	-1.4886030889051243	0.1538719271468531	0.5363249666762514	-5.424966374532426
UBE2J1	-0.6578524649450674	7.0033592862921	-3.369992548972684	0.0034038124087010014	0.03947457407431769	-2.6251656482187364
HYAL1	-0.6578859724478822	-0.9938360521840207	-0.5944608853457822	0.5595891457424691	0.9855036808390536	-5.792306845255187
UFC1	-0.6579008183596677	4.537901349226282	-2.308244104068378	0.03304797155148249	0.19420420447498032	-4.4157011747628925
RP23-343D3.3	-0.6579683472749513	-3.603404838915301	-1.0316330543434888	0.31588254337481425	0.8314527249749236	-5.649541017737355
CCT8	-0.6579971216957174	6.467409594926898	-3.001704928108651	0.007645627471422907	0.06936696415667329	-3.339380983620912
SURF4	-0.6580488525887525	5.197715259069326	-2.1382551016346127	0.04643546150265707	0.24336887357970124	-4.839952580393263
ADAM22	-0.6580687804039069	8.762343107910857	-4.226005043470971	0.0005061940098343127	0.009611188947519177	-0.9626388465135394
DYNLT3	-0.6581751175586152	7.508115307899472	-3.3774431547532644	0.003348112091777369	0.03898424326111009	-2.6744474850239763
TEX22	-0.6583122544985631	-4.258711189321627	-0.8423239923208339	0.41063940742790017	0.9575793550907811	-5.899027389387273
BBS10	-0.6585342857723866	2.812300393242791	-1.2334688589532854	0.23323739909774985	0.6954808426092332	-5.734824899347927
SERTAD2	-0.6585950009562245	4.633359237937176	-1.8148758581571154	0.08621313726275702	0.3685433257689694	-5.288584341189068
STAU2	-0.658597480283512	7.707295627155841	-3.032456869963594	0.007150253291133175	0.06667559974402237	-3.4385189876057343
UNC45A	-0.6587005388498341	2.904955478364641	-1.304510483923422	0.20846388648280456	0.6477228109314868	-5.668278662247239
IPO8	-0.6588155637456232	5.3068945200563356	-2.907068117700784	0.009387998298788124	0.08046472903394349	-3.367857474882903
GM336	-0.659227843362781	-4.369837773079485	-0.9596967332441453	0.34989976282074464	0.879723260293442	-5.804650390369061
CTSS	-0.659227843362781	-4.369837773079485	-0.9596967332441453	0.34989976282074464	0.879723260293442	-5.804650390369061
GM38158	-0.659227843362781	-4.369837773079485	-0.9596967332441453	0.34989976282074464	0.879723260293442	-5.804650390369061
GM42886	-0.659227843362781	-4.369837773079485	-0.9596967332441453	0.34989976282074464	0.879723260293442	-5.804650390369061
GRIN1	-0.6595485748206116	9.147343210317269	-3.0143713902099183	0.007437675839812969	0.06827975247697413	-3.666591193198135
NOLC1	-0.6595602994450536	5.312938691709953	-2.426930596991301	0.025928240443637018	0.16487078096868368	-4.325442196812501
MRPS23	-0.659751489035354	2.877442944002571	-1.5212697930209582	0.14553361790488922	0.5180412714043171	-5.378972919278681
SNRPF	-0.6598041197054476	3.074293859275494	-1.361612320047932	0.19009082654932705	0.6112356347417548	-5.631221943734065
CEP68	-0.659835169097331	5.16162646229539	-2.4057736630493185	0.027082054529124305	0.17004643476450115	-4.34108041693262
ITGB3BP	-0.6599557216142262	1.3403585996068996	-0.88712095632999	0.3866925865480165	0.9294147420514098	-5.825129961734032
GM35960	-0.6607161462819953	-4.343518989698123	-0.9642464862636075	0.3476760243336948	0.8777125485910704	-5.798400457725655
ADGRL4	-0.6611308602868067	-3.9624626194670656	-0.899627084586775	0.38017543862767955	0.9222144808213478	-5.824841934255943
ZKSCAN5	-0.6618170423570837	2.514974856235411	-1.1841179762904348	0.2517399671347427	0.7294004175955366	-5.732955418642277
DPP8	-0.6624989833902397	8.074719288047179	-3.0998989886592887	0.00617068938319092	0.06034222214139582	-3.344051558801376
DLAT	-0.662537911963704	7.668876440296389	-4.221152505976738	0.0005116827954066627	0.009681514473089785	-0.8344310358797262
OSCAR	-0.6625497965397873	-1.0398781489259918	-0.7304033531854489	0.47452679757101857	0.9855036808390536	-5.703679356517843
1600012H06RIK	-0.6627988456012321	4.151544424055519	-1.5783353666597961	0.1318692169143349	0.4858285096519419	-5.556430911175973
HSPA9	-0.6628227246732861	6.907875167694891	-3.593090191315854	0.0020739356944920865	0.02738952154371121	-2.1267821696318965
CCDC130	-0.6630126134369916	2.6368919619808926	-1.2458474970640614	0.2287644279746897	0.6873704684708984	-5.685486866945032
NCOA7	-0.6630250778875864	6.55257390247024	-3.383646289922043	0.0033024240857070287	0.03853499083730711	-2.536521549581895
GM13592	-0.6634655771903173	-4.335801817190259	-1.2665269329878903	0.221440196594655	0.6742950038078592	-5.478023623663719
GM6964	-0.6634655771903173	-4.335801817190259	-1.2665269329878903	0.221440196594655	0.6742950038078592	-5.478023623663719
B3GNT7	-0.6635685356376073	-4.158753400816998	-1.044962237963533	0.3098465268881379	0.8218129886754327	-5.706952539770467
NEK1	-0.6636034176328858	5.8567856425225315	-2.405994204097291	0.027069783111014562	0.17000367069950945	-4.449221101265016
SDF4	-0.6637823516278889	7.718949916022832	-3.3215304056385104	0.003789058483869699	0.04236039824770027	-2.8227960476838083
SUCO	-0.6643645128258573	6.69427992574074	-3.257218766453839	0.004367177538357161	0.04703025341108387	-2.827742047573877
RHCG	-0.6645408631347052	-3.8324435457486024	-0.7819546938710313	0.4443878570257572	0.9855036808390536	-5.901233114592776
HN1	-0.6647834595600015	4.873582204508455	-2.186917912274245	0.0421676065462991	0.22791187533369597	-4.6975418909747955
TTC1	-0.6647881799195376	5.364974977626605	-2.3626624341677074	0.0295832643950558	0.17985392010108495	-4.455671030107608
A330070K13RIK	-0.6650202235769687	-3.3598861421476434	-0.5267600964334043	0.6047800525495772	0.9855036808390536	-5.996810574110762
TXNL1	-0.6650205850286097	6.15077825409634	-2.3007853867604924	0.03355119163117046	0.19631945432882125	-4.6902753949497225
CDO1	-0.6651129787069179	4.118028699158099	-2.1294308254339063	0.047250375821282366	0.2461527502365637	-4.66064065342238
MRPL53	-0.6652919898530367	4.018584439958034	-1.8817520650918806	0.07611253090609649	0.33945542083157515	-5.062720576166432
TOMM70A	-0.6653455474343826	7.3762474750298175	-3.5960033886563796	0.0020605300241791696	0.0272482279995477	-2.1806558718047855
TBC1D7	-0.6655560623883123	3.032992723725587	-1.1487084893534611	0.2656856277819427	0.7529803248746446	-5.87619503839438
EMB	-0.6658444451230507	3.462224275253768	-0.7570199503143118	0.4588156045344278	0.9855036808390536	-6.333111462137699
3110062M04RIK	-0.6660731984776108	0.24177364758256198	-0.7542566702084582	0.4604318669423869	0.9855036808390536	-5.788669373045353
GM9726	-0.6666694657645629	-0.5623970448803319	-0.4559411484452013	0.6538752057132966	0.9855036808390536	-5.889705133804919
ING3	-0.6669763295824795	4.328978939400095	-1.9832085165450708	0.06278510886553132	0.2985939767528644	-4.954212817451963
SCHIP1	-0.6670414573261079	7.727507991097073	-3.7599666546651993	0.0014298986984947874	0.02081786198157301	-1.8647751464553233
PLEKHA8	-0.6672247227054369	4.188493833031453	-2.137211582676717	0.04653115659392338	0.24369326684786652	-4.660448560703211
A930004D18RIK	-0.6678911255002888	1.7696192362761585	-0.7176875904130736	0.48214454267672213	0.9855036808390536	-6.027578911900587
PI4KA	-0.6683352423559317	8.37868972098402	-3.4335443416274396	0.0029566035301834704	0.03558421053487088	-2.665586590973855
IFRD1	-0.668400014945342	5.361756572532382	-2.4167709587193165	0.02647643840309356	0.16734302027389333	-4.3526243542843455
SCG3	-0.668519580374614	6.054664678286951	-2.93532804254988	0.008830989855480646	0.07707045692055836	-3.420641745513023
AA415398	-0.6686433872359026	1.9864647044532218	-1.1283523739144388	0.2739598237172478	0.7685327560601769	-5.696849808905054
TAS1R2	-0.668679966134667	-4.302840900882558	-0.973137641214622	0.34335858220158477	0.8708382131743787	-5.787011295236687
CLDN4	-0.668679966134667	-4.302840900882558	-0.973137641214622	0.34335858220158477	0.8708382131743787	-5.787011295236687
GM20128	-0.6686880047929025	-4.446928400948117	-0.9767083111496301	0.34163520420054494	0.8686753719433186	-5.7947779931998395
GM5121	-0.6686880047929025	-4.446928400948117	-1.0478186908317935	0.30856382290283696	0.8195607891634855	-5.725566746711244
GM17641	-0.6686880047929025	-4.446928400948117	-1.0606345470136684	0.3028557108405785	0.8119215503908254	-5.712636303553803
PTPRH	-0.6686880047929025	-4.446928400948117	-0.9767083111496301	0.34163520420054494	0.8686753719433186	-5.7947779931998395
GLRX	-0.668962073219356	4.264823144743947	-1.1020166999512477	0.2849458884954253	0.7883430243301132	-6.181630387217925
AMPH	-0.6693404061323776	7.499693248993564	-3.435745579017542	0.002942200553655128	0.03546332400672314	-2.5467281108499584
CHMP6	-0.6693865910399903	2.1904237813950904	-1.3876519012565358	0.1821528505159312	0.5958808014322411	-5.42705946544989
EFCAB11	-0.6697011545942133	-4.321609162470505	-1.2254660730650884	0.23616479071061597	0.6993293404646558	-5.524756884330333
GM12502	-0.6697011545942133	-4.321609162470505	-1.2254660730650884	0.23616479071061597	0.6993293404646558	-5.524756884330333
CEP170B	-0.6697638894613771	6.677534354546925	-2.247708476879742	0.03734225048370124	0.21052427948560698	-4.862176269212675
UBL7	-0.6697778961539571	5.725955779032603	-2.2924208382328803	0.03412397062727979	0.19861530753223097	-4.643201941870693
GPD1L	-0.669812522524591	6.8049937240408145	-3.325002710850157	0.0037600831878833113	0.04218136755135281	-2.6964820028179153
QDPR	-0.6705409682615908	3.6747540644237633	-2.0011848120208415	0.060654542525622586	0.2912706849570402	-4.795667055757338
USP31	-0.6706126063214501	7.604965801824137	-3.642959309215791	0.0018559554128082076	0.025229829972610824	-2.1069040721870627
ZC3H18	-0.6708609092247304	4.068570987733535	-1.3792390006531219	0.18468781285698396	0.6002077273434877	-5.812800334131747
DENND5B	-0.6709142723014381	7.1538127198719765	-3.7196345103495467	0.0015644415079436532	0.02214579575229154	-1.880379239937322
MRGPRX2	-0.6709975326627853	-4.335801817190259	-1.2648540167094948	0.22202585545061823	0.6751644028952457	-5.479996130795391
GM6430	-0.6709975326627853	-4.335801817190259	-1.2648540167094948	0.22202585545061823	0.6751644028952457	-5.479996130795391
GM13886	-0.6709975326627853	-4.335801817190259	-1.2648540167094948	0.22202585545061823	0.6751644028952457	-5.479996130795391
